ProbeID,Symbol,ID
ILMN_1244553,LOC100042500,NA
ILMN_1226973,LOC100042815,NA
ILMN_2724752,LOC100042910,NA
ILMN_1220565,LOC100043347,NA
ILMN_2517271,LOC100043357,NA
ILMN_1216332,LOC100043518,NA
ILMN_2435373,LOC100043555,NA
ILMN_1225998,LOC100043555,NA
ILMN_1254443,LOC100043898,NA
ILMN_2775767,LOC100043919,NA
ILMN_2500216,LOC100043968,NA
ILMN_2441164,LOC100043969,NA
ILMN_1233448,LOC100043972,NA
ILMN_1225380,LOC100043982,NA
ILMN_2758662,LOC100043982,NA
ILMN_1253091,LOC100043991,NA
ILMN_2676674,LOC100044008,NA
ILMN_2516006,LOC100044008,NA
ILMN_2530666,LOC100044012,NA
ILMN_2472831,LOC100044025,NA
ILMN_1236266,LOC100044037,NA
ILMN_2457679,LOC100044059,NA
ILMN_2626190,LOC100044124,NA
ILMN_2723035,LOC100044164,NA
ILMN_2633386,LOC100044190,NA
ILMN_2727309,LOC100044204,NA
ILMN_2446401,LOC100044215,NA
ILMN_1245604,LOC100044218,NA
ILMN_1227348,LOC100044218,NA
ILMN_2532387,LOC100044315,NA
ILMN_2620683,LOC100044317,NA
ILMN_1258587,LOC100044376,NA
ILMN_2531045,LOC100044390,NA
ILMN_2546905,LOC100044395,NA
ILMN_2455771,LOC100044411,NA
ILMN_1233449,LOC100044430,NA
ILMN_2740187,LOC100044443,NA
ILMN_2669354,LOC100044443,NA
ILMN_1236288,LOC100044529,NA
ILMN_1260379,LOC100044531,NA
ILMN_2609984,LOC100044557,NA
ILMN_2587844,LOC100044622,NA
ILMN_1239032,LOC100044683,NA
ILMN_2600729,LOC100044696,NA
ILMN_1230303,LOC100044698,NA
ILMN_1247563,LOC100044699,NA
ILMN_2539101,LOC100044699,NA
ILMN_1247766,LOC100044700,NA
ILMN_1246692,LOC100044727,NA
ILMN_2707808,LOC100044756,NA
ILMN_2456835,LOC100044766,NA
ILMN_1230304,LOC100044774,NA
ILMN_1255680,LOC100044842,NA
ILMN_2672789,LOC100044842,NA
ILMN_1221891,LOC100044934,NA
ILMN_2535346,LOC100044941,NA
ILMN_1244853,LOC100044948,NA
ILMN_1234929,LOC100044968,NA
ILMN_2676144,LOC100044971,NA
ILMN_1240556,LOC100045081,NA
ILMN_1256250,LOC100045136,NA
ILMN_2450932,LOC100045143,NA
ILMN_1241625,LOC100045176,NA
ILMN_1243882,LOC100045185,NA
ILMN_1224397,LOC100045198,NA
ILMN_2539939,LOC100045198,NA
ILMN_2477213,LOC100045240,NA
ILMN_1214305,LOC100045250,NA
ILMN_1245314,LOC100045254,NA
ILMN_2498143,LOC100045266,NA
ILMN_2526874,LOC100045274,NA
ILMN_1257637,LOC100045280,NA
ILMN_2481202,LOC100045280,NA
ILMN_1225118,LOC100045280,NA
ILMN_1248388,LOC100045280,NA
ILMN_2607177,LOC100045306,NA
ILMN_1212889,LOC100045316,NA
ILMN_1227165,LOC100045338,NA
ILMN_1245803,LOC100045340,NA
ILMN_1227420,LOC100045341,NA
ILMN_1218634,LOC100045342,NA
ILMN_1232747,LOC100045356,NA
ILMN_1226071,LOC100045391,NA
ILMN_2637835,LOC100045404,NA
ILMN_1230578,LOC100045421,NA
ILMN_1247746,LOC100045423,NA
ILMN_1228965,LOC100045437,NA
ILMN_2776734,LOC100045448,NA
ILMN_1227030,LOC100045457,NA
ILMN_1216433,LOC100045460,NA
ILMN_2739452,LOC100045477,NA
ILMN_1251302,LOC100045501,NA
ILMN_1221999,LOC100045502,NA
ILMN_2492211,LOC100045505,NA
ILMN_1250756,LOC100045513,NA
ILMN_2426249,LOC100045522,NA
ILMN_2524801,LOC100045522,NA
ILMN_2537684,LOC100045524,NA
ILMN_1222813,LOC100045542,NA
ILMN_1239716,LOC100045542,NA
ILMN_1226049,LOC100045585,NA
ILMN_2659295,LOC100045585,NA
ILMN_2730026,LOC100045612,NA
ILMN_2592295,LOC100045625,NA
ILMN_1213781,LOC100045668,NA
ILMN_2633377,LOC100045677,NA
ILMN_2690556,LOC100045678,NA
ILMN_1250018,LOC100045679,NA
ILMN_2606624,LOC100045680,NA
ILMN_1246898,LOC100045680,NA
ILMN_1213122,LOC100045688,NA
ILMN_2537015,LOC100045708,NA
ILMN_1223968,LOC100045726,NA
ILMN_2725227,LOC100045737,NA
ILMN_1213547,LOC100045737,NA
ILMN_2517315,LOC100045776,NA
ILMN_2492447,LOC100045776,NA
ILMN_1250256,LOC100045795,NA
ILMN_1230720,LOC100045796,NA
ILMN_2512710,LOC100045804,NA
ILMN_1234370,LOC100045804,NA
ILMN_1212937,LOC100045840,NA
ILMN_1248382,LOC100045864,NA
ILMN_1225207,LOC100045867,NA
ILMN_1223965,LOC100045867,NA
ILMN_1250992,LOC100045878,NA
ILMN_1245598,LOC100045890,NA
ILMN_1224080,LOC100045958,NA
ILMN_1256426,LOC100045960,NA
ILMN_1235004,LOC100045966,NA
ILMN_2628271,LOC100045967,NA
ILMN_2662814,LOC100045983,NA
ILMN_2446791,LOC100045988,NA
ILMN_1235819,LOC100045999,NA
ILMN_1223496,LOC100046025,NA
ILMN_1220307,LOC100046025,NA
ILMN_2455089,LOC100046087,NA
ILMN_1246566,LOC100046088,NA
ILMN_1227105,LOC100046098,NA
ILMN_2696008,LOC100046168,NA
ILMN_1255989,LOC100046211,NA
ILMN_2537327,LOC100046250,NA
ILMN_2475878,LOC100046259,NA
ILMN_2762925,LOC100046259,NA
ILMN_1219962,LOC100046259,NA
ILMN_1219434,LOC100046275,NA
ILMN_1212867,LOC100046278,NA
ILMN_1230192,LOC100046298,NA
ILMN_2547657,LOC100046321,NA
ILMN_1257544,LOC100046339,NA
ILMN_1253625,LOC100046343,NA
ILMN_1230976,LOC100046343,NA
ILMN_1237233,LOC100046343,NA
ILMN_1254636,LOC100046350,NA
ILMN_1230428,LOC100046372,NA
ILMN_1253169,LOC100046382,NA
ILMN_2727785,LOC100046395,NA
ILMN_2774349,LOC100046401,NA
ILMN_1228202,LOC100046467,NA
ILMN_1240588,LOC100046483,NA
ILMN_1227008,LOC100046483,NA
ILMN_1229263,LOC100046496,NA
ILMN_1248006,LOC100046500,NA
ILMN_2526748,LOC100046513,NA
ILMN_2515256,LOC100046546,NA
ILMN_2483493,LOC100046552,NA
ILMN_1241461,LOC100046578,NA
ILMN_1245905,LOC100046599,NA
ILMN_2481113,LOC100046746,NA
ILMN_2669114,LOC100046771,NA
ILMN_2463573,LOC100046793,NA
ILMN_2469743,LOC100046793,NA
ILMN_1235264,LOC100046804,NA
ILMN_1239398,LOC100046817,NA
ILMN_2449466,LOC100046825,NA
ILMN_1217243,LOC100046852,NA
ILMN_1234314,LOC100046853,NA
ILMN_2422687,LOC100046895,NA
ILMN_2615714,LOC100046932,NA
ILMN_1213857,LOC100046946,NA
ILMN_1220560,LOC100046963,NA
ILMN_2438008,LOC100046982,NA
ILMN_2483578,LOC100047007,NA
ILMN_1260231,LOC100047016,NA
ILMN_1250969,LOC100047016,NA
ILMN_1253877,LOC100047016,NA
ILMN_2465673,LOC100047024,NA
ILMN_2433075,LOC100047028,NA
ILMN_1249427,LOC100047041,NA
ILMN_1215995,LOC100047043,NA
ILMN_2486539,LOC100047052,NA
ILMN_1249314,LOC100047053,NA
ILMN_2437448,LOC100047053,NA
ILMN_2553025,LOC100047073,NA
ILMN_2713333,LOC100047091,NA
ILMN_2451036,LOC100047093,NA
ILMN_2647251,LOC100047126,NA
ILMN_1231284,LOC100047132,NA
ILMN_1218006,LOC100047132,NA
ILMN_1222500,LOC100047162,NA
ILMN_1260376,LOC100047191,NA
ILMN_1232013,LOC100047193,NA
ILMN_1252127,LOC100047194,NA
ILMN_1217481,LOC100047194,NA
ILMN_2463006,LOC100047208,NA
ILMN_1221341,LOC100047226,NA
ILMN_1215479,LOC100047246,NA
ILMN_2739156,LOC100047260,NA
ILMN_2504606,LOC100047264,NA
ILMN_1248985,LOC100047265,NA
ILMN_2770609,LOC100047268,NA
ILMN_1244451,LOC100047273,NA
ILMN_2730013,LOC100047299,NA
ILMN_1247185,LOC100047316,NA
ILMN_1215825,LOC100047316,NA
ILMN_1236956,LOC100047343,NA
ILMN_1228052,LOC100047345,NA
ILMN_2586293,LOC100047374,NA
ILMN_2595815,LOC100047385,NA
ILMN_1238074,LOC100047402,NA
ILMN_1226660,LOC100047402,NA
ILMN_2473066,LOC100047419,NA
ILMN_2772446,LOC100047421,NA
ILMN_2547571,LOC100047486,NA
ILMN_1219995,LOC100047496,NA
ILMN_1236525,LOC100047498,NA
ILMN_2539279,LOC100047534,NA
ILMN_2697057,LOC100047603,NA
ILMN_1215860,LOC100047603,NA
ILMN_2450019,LOC100047628,NA
ILMN_2704562,LOC100047628,NA
ILMN_1224858,LOC100047645,NA
ILMN_1236937,LOC100047670,NA
ILMN_1217418,LOC100047674,NA
ILMN_2764127,LOC100047675,NA
ILMN_1235734,LOC100047683,NA
ILMN_1221961,LOC100047693,NA
ILMN_2528508,LOC100047710,NA
ILMN_1255358,LOC100047712,NA
ILMN_2570471,LOC100047726,NA
ILMN_1252714,LOC100047738,NA
ILMN_1256604,LOC100047752,NA
ILMN_2677207,LOC100047788,NA
ILMN_2633179,LOC100047788,NA
ILMN_1222890,LOC100047800,NA
ILMN_2754940,LOC100047808,NA
ILMN_2443308,LOC100047816,NA
ILMN_1237216,LOC100047827,NA
ILMN_1223832,LOC100047833,NA
ILMN_1257609,LOC100047839,NA
ILMN_1226882,LOC100047839,NA
ILMN_2507151,LOC100047839,NA
ILMN_2605917,LOC100047863,NA
ILMN_2648883,LOC100047888,NA
ILMN_2673025,LOC100047888,NA
ILMN_1226290,LOC100047888,NA
ILMN_1220260,LOC100047888,NA
ILMN_2654341,LOC100047888,NA
ILMN_1212927,LOC100047899,NA
ILMN_1232230,LOC100047902,NA
ILMN_1224584,LOC100047904,NA
ILMN_2676074,LOC100047905,NA
ILMN_1235122,LOC100047915,NA
ILMN_2612218,LOC100047915,NA
ILMN_2617522,LOC100047915,NA
ILMN_1216109,LOC100047923,NA
ILMN_2512149,LOC100047936,NA
ILMN_1251979,LOC100047984,NA
ILMN_1243433,LOC100048037,NA
ILMN_2651261,LOC100048050,NA
ILMN_1227457,LOC100048055,NA
ILMN_1240368,LOC100048060,NA
ILMN_2444696,LOC100048079,NA
ILMN_2588065,LOC100048081,NA
ILMN_1221097,LOC100048101,NA
ILMN_1220172,LOC100048105,NA
ILMN_2547814,LOC100048112,NA
ILMN_1242872,LOC100048116,NA
ILMN_1251040,LOC100048123,NA
ILMN_1247993,LOC100048132,NA
ILMN_2430359,LOC100048169,NA
ILMN_1234513,LOC100048247,NA
ILMN_1213521,LOC100048272,NA
ILMN_1259217,LOC100048303,NA
ILMN_1212748,LOC100048316,NA
ILMN_1218291,LOC100048330,NA
ILMN_1242041,LOC100048331,NA
ILMN_1238889,LOC100048355,NA
ILMN_1236523,LOC100048361,NA
ILMN_2607434,LOC100048362,NA
ILMN_2438697,LOC100048365,NA
ILMN_1229640,LOC100048372,NA
ILMN_1241150,LOC100048376,NA
ILMN_1257181,LOC100048378,NA
ILMN_2762538,LOC100048396,NA
ILMN_1256622,LOC100048434,NA
ILMN_1249182,LOC100048437,NA
ILMN_2491552,LOC100048439,NA
ILMN_2511450,LOC100048446,NA
ILMN_1218825,LOC100048500,NA
ILMN_1232274,LOC100048508,NA
ILMN_1227288,LOC100048511,NA
ILMN_2770052,LOC100048514,NA
ILMN_2747167,LOC100048579,NA
ILMN_2536045,LOC100048594,NA
ILMN_1258225,LOC100048615,NA
ILMN_1218317,LOC100048616,NA
ILMN_2619048,LOC100048616,NA
ILMN_1241963,LOC100048616,NA
ILMN_2700860,LOC100048636,NA
ILMN_1229439,LOC100048648,NA
ILMN_1231682,LOC100048696,NA
ILMN_1225169,LOC100048699,NA
ILMN_1221233,LOC100048706,NA
ILMN_1219602,LOC100048770,NA
ILMN_1231460,LOC100048814,NA
ILMN_1228461,LOC192690,NA
ILMN_2534298,LOC192940,NA
ILMN_2534440,LOC193300,NA
ILMN_1234524,LOC193563,NA
ILMN_1245362,LOC193690,NA
ILMN_2527924,LOC194055,NA
ILMN_2529554,LOC194209,NA
ILMN_1219725,LOC194372,NA
ILMN_1241311,LOC194492,NA
ILMN_2531988,LOC194586,NA
ILMN_2530517,LOC194612,NA
ILMN_2532674,LOC194711,NA
ILMN_2534556,LOC195150,NA
ILMN_1238704,LOC195154,NA
ILMN_1240250,LOC195243,NA
ILMN_2528691,LOC195286,NA
ILMN_1242742,LOC195300,NA
ILMN_1258634,LOC195356,NA
ILMN_1239106,LOC195418,NA
ILMN_1227692,LOC195488,NA
ILMN_2903234,LOC195534,NA
ILMN_1238500,LOC195671,NA
ILMN_2529720,LOC195701,NA
ILMN_1258165,LOC195806,NA
ILMN_2489305,LOC207685,NA
ILMN_1246353,LOC207685,NA
ILMN_2520956,LOC207685,NA
ILMN_1217106,LOC207731,NA
ILMN_1221637,LOC207853,NA
ILMN_2527198,LOC207999,NA
ILMN_2531933,LOC208414,NA
ILMN_1245306,LOC208462,NA
ILMN_1225550,LOC208641,NA
ILMN_1220994,LOC208642,NA
ILMN_1253004,LOC209112,NA
ILMN_2531810,LOC209202,NA
ILMN_1248894,LOC209296,NA
ILMN_1257852,LOC209371,NA
ILMN_1242142,LOC209372,NA
ILMN_1235338,LOC209423,NA
ILMN_1245275,LOC209474,NA
ILMN_1250533,LOC209654,NA
ILMN_2530943,LOC209742,NA
ILMN_1246214,LOC209901,NA
ILMN_1241101,LOC209917,NA
ILMN_1247824,LOC209931,NA
ILMN_2530757,LOC210143,NA
ILMN_1249482,LOC210196,NA
ILMN_2530912,LOC210245,NA
ILMN_1247500,LOC210497,NA
ILMN_1256607,LOC210619,NA
ILMN_1213270,LOC210633,NA
ILMN_1248331,LOC210668,NA
ILMN_2528801,LOC211085,NA
ILMN_2531464,LOC211095,NA
ILMN_2526177,LOC211193,NA
ILMN_2526156,LOC211591,NA
ILMN_1249762,LOC211870,NA
ILMN_2534616,LOC211980,NA
ILMN_1235792,LOC212117,NA
ILMN_1245485,LOC212148,NA
ILMN_1218339,LOC212252,NA
ILMN_2531895,LOC212386,NA
ILMN_1226535,LOC212434,NA
ILMN_1219331,LOC212446,NA
ILMN_2532347,LOC212744,NA
ILMN_1256878,LOC212855,NA
ILMN_2534790,LOC212963,NA
ILMN_2534803,LOC212970,NA
ILMN_1217432,LOC213014,NA
ILMN_1249043,LOC213043,NA
ILMN_1250049,LOC213280,NA
ILMN_2532751,LOC213286,NA
ILMN_2531788,LOC213411,NA
ILMN_2531794,LOC213440,NA
ILMN_1239879,LOC213560,NA
ILMN_2533006,LOC213977,NA
ILMN_2534613,LOC214036,NA
ILMN_1214438,LOC214377,NA
ILMN_1253940,LOC214456,NA
ILMN_1250399,LOC215086,NA
ILMN_2532581,LOC215098,NA
ILMN_2533567,LOC215538,NA
ILMN_1256096,LOC215633,NA
ILMN_2533689,LOC215879,NA
ILMN_1245776,LOC215891,NA
ILMN_1253616,LOC215948,NA
ILMN_1215814,LOC215996,NA
ILMN_2533861,LOC216105,NA
ILMN_1236463,LOC216138,NA
ILMN_1217990,LOC216178,NA
ILMN_2533887,LOC216223,NA
ILMN_1222577,LOC216375,NA
ILMN_2533980,LOC216397,NA
ILMN_1256144,LOC216605,NA
ILMN_1244066,LOC216674,NA
ILMN_2525936,LOC216768,NA
ILMN_2534342,LOC216798,NA
ILMN_1259034,LOC217236,NA
ILMN_2534518,LOC217240,NA
ILMN_2526042,LOC217372,NA
ILMN_2526073,LOC217384,NA
ILMN_2526448,LOC217503,NA
ILMN_2526468,LOC217591,NA
ILMN_2526480,LOC217630,NA
ILMN_1234922,LOC218060,NA
ILMN_2527220,LOC218206,NA
ILMN_1255505,LOC218297,NA
ILMN_1248656,LOC218357,NA
ILMN_1221551,LOC218411,NA
ILMN_1228341,LOC218432,NA
ILMN_2527668,LOC218438,NA
ILMN_2527612,LOC218452,NA
ILMN_2527682,LOC218499,NA
ILMN_2527696,LOC218569,NA
ILMN_2527699,LOC218580,NA
ILMN_2527975,LOC218696,NA
ILMN_1254944,LOC218767,NA
ILMN_1215381,LOC218889,NA
ILMN_1256741,LOC218962,NA
ILMN_1231422,LOC219001,NA
ILMN_1255728,LOC219049,NA
ILMN_2528456,LOC219106,NA
ILMN_1215332,LOC219145,NA
ILMN_1212825,LOC223263,NA
ILMN_2526010,LOC223326,NA
ILMN_2529186,LOC223347,NA
ILMN_1248536,LOC223385,NA
ILMN_2528986,LOC223526,NA
ILMN_1216043,LOC223628,NA
ILMN_2529254,LOC223653,NA
ILMN_1221136,LOC224054,NA
ILMN_1234474,LOC224097,NA
ILMN_2529914,LOC224126,NA
ILMN_1235130,LOC224161,NA
ILMN_1224158,LOC224163,NA
ILMN_1236257,LOC224330,NA
ILMN_2530115,LOC224402,NA
ILMN_2530434,LOC224532,NA
ILMN_1249253,LOC224544,NA
ILMN_1230242,LOC224549,NA
ILMN_2530489,LOC224573,NA
ILMN_1231389,LOC224597,NA
ILMN_2530621,LOC224628,NA
ILMN_1215280,LOC224732,NA
ILMN_1253483,LOC224870,NA
ILMN_1221649,LOC224882,NA
ILMN_1234528,LOC224894,NA
ILMN_1235824,LOC224914,NA
ILMN_1251357,LOC224989,NA
ILMN_1248030,LOC225070,NA
ILMN_1243820,LOC225096,NA
ILMN_2531285,LOC225139,NA
ILMN_1250678,LOC225602,NA
ILMN_1222649,LOC225763,NA
ILMN_1250796,LOC225805,NA
ILMN_2531550,LOC225897,NA
ILMN_2531613,LOC225924,NA
ILMN_2531572,LOC225927,NA
ILMN_1245043,LOC226017,NA
ILMN_2527125,LOC226416,NA
ILMN_2526599,LOC226486,NA
ILMN_1255692,LOC226523,NA
ILMN_1252572,LOC226526,NA
ILMN_1235443,LOC226685,NA
ILMN_2526711,LOC226758,NA
ILMN_2526141,LOC226887,NA
ILMN_1229815,LOC226948,NA
ILMN_1239965,LOC226955,NA
ILMN_2527089,LOC226972,NA
ILMN_2527093,LOC227078,NA
ILMN_1249984,LOC227092,NA
ILMN_1253448,LOC227264,NA
ILMN_1216537,LOC227265,NA
ILMN_1225110,LOC227379,NA
ILMN_2526859,LOC227397,NA
ILMN_1249110,LOC227435,NA
ILMN_1232345,LOC227559,NA
ILMN_1226984,LOC227571,NA
ILMN_1235667,LOC227677,NA
ILMN_2527368,LOC227757,NA
ILMN_1244257,LOC227934,NA
ILMN_2527542,LOC228107,NA
ILMN_1251054,LOC228141,NA
ILMN_1243968,LOC228252,NA
ILMN_1233287,LOC229022,NA
ILMN_1233211,LOC229066,NA
ILMN_2528314,LOC229189,NA
ILMN_1218313,LOC229206,NA
ILMN_2527000,LOC229274,NA
ILMN_2529205,LOC229348,NA
ILMN_2528581,LOC229395,NA
ILMN_1240172,LOC229430,NA
ILMN_1230107,LOC229494,NA
ILMN_2529145,LOC229544,NA
ILMN_1230469,LOC229546,NA
ILMN_1214137,LOC229810,NA
ILMN_2528973,LOC229875,NA
ILMN_2529354,LOC229958,NA
ILMN_1256798,LOC230148,NA
ILMN_2529458,LOC230253,NA
ILMN_2529477,LOC230416,NA
ILMN_1218147,LOC230461,NA
ILMN_2529519,LOC230592,NA
ILMN_1244371,LOC230602,NA
ILMN_1220859,LOC230679,NA
ILMN_2529682,LOC230896,NA
ILMN_2529674,LOC230970,NA
ILMN_2533950,LOC231046,NA
ILMN_1215346,LOC231118,NA
ILMN_1242631,LOC231227,NA
ILMN_1212633,LOC231444,NA
ILMN_1232036,LOC231501,NA
ILMN_1252912,LOC231545,NA
ILMN_1233270,LOC231594,NA
ILMN_1230495,LOC231620,NA
ILMN_1246913,LOC231936,NA
ILMN_2531411,LOC232044,NA
ILMN_1251451,LOC232060,NA
ILMN_2611798,LOC232067,NA
ILMN_2531686,LOC232364,NA
ILMN_1216218,LOC232577,NA
ILMN_2531208,LOC232606,NA
ILMN_2531212,LOC232619,NA
ILMN_1223144,LOC232633,NA
ILMN_1238431,LOC232787,NA
ILMN_1245244,LOC232862,NA
ILMN_1238616,LOC232885,NA
ILMN_1212638,LOC232890,NA
ILMN_1255067,LOC233166,NA
ILMN_1227383,LOC233184,NA
ILMN_1216411,LOC233227,NA
ILMN_2532972,LOC233452,NA
ILMN_1239602,LOC233466,NA
ILMN_1242546,LOC233550,NA
ILMN_1214908,LOC233710,NA
ILMN_1230227,LOC233711,NA
ILMN_2532722,LOC233771,NA
ILMN_1225589,LOC233934,NA
ILMN_1240307,LOC233991,NA
ILMN_1221858,LOC234024,NA
ILMN_1213111,LOC234050,NA
ILMN_2533143,LOC234081,NA
ILMN_1259833,LOC234097,NA
ILMN_1227678,LOC234159,NA
ILMN_1239009,LOC234187,NA
ILMN_2533239,LOC234281,NA
ILMN_2533526,LOC234360,NA
ILMN_2533263,LOC234486,NA
ILMN_1245597,LOC234520,NA
ILMN_1216674,LOC234882,NA
ILMN_1227643,LOC234897,NA
ILMN_1241660,LOC234907,NA
ILMN_1240415,LOC234987,NA
ILMN_2533426,LOC235316,NA
ILMN_1212874,LOC235444,NA
ILMN_1222748,LOC235470,NA
ILMN_2528749,LOC235852,NA
ILMN_2531677,LOC235855,NA
ILMN_2534823,LOC235857,NA
ILMN_1238784,LOC235903,NA
ILMN_1215361,LOC235909,NA
ILMN_1216058,LOC235921,NA
ILMN_1247372,LOC235971,NA
ILMN_2533427,LOC235997,NA
ILMN_2525478,LOC236035,NA
ILMN_1227272,LOC236053,NA
ILMN_1223372,LOC236060,NA
ILMN_2534639,LOC236136,NA
ILMN_2534794,LOC236170,NA
ILMN_1241056,LOC236220,NA
ILMN_2527419,LOC236223,NA
ILMN_2529654,LOC236228,NA
ILMN_2529544,LOC236251,NA
ILMN_1224358,LOC236297,NA
ILMN_1220210,LOC236311,NA
ILMN_1215627,LOC236356,NA
ILMN_1240678,LOC236365,NA
ILMN_1242689,LOC236371,NA
ILMN_1239998,LOC236397,NA
ILMN_2534695,LOC236435,NA
ILMN_2526870,LOC236442,NA
ILMN_1256446,LOC236466,NA
ILMN_1220945,LOC236579,NA
ILMN_1223083,LOC236627,NA
ILMN_1234950,LOC236729,NA
ILMN_1255349,LOC236750,NA
ILMN_1258938,LOC236856,NA
ILMN_1219742,LOC236864,NA
ILMN_1234787,LOC236917,NA
ILMN_2532845,LOC237036,NA
ILMN_1218999,LOC237085,NA
ILMN_1244880,LOC237188,NA
ILMN_1260258,LOC237195,NA
ILMN_1214175,LOC237314,NA
ILMN_1216685,LOC237343,NA
ILMN_2533952,LOC237512,NA
ILMN_1258278,LOC237547,NA
ILMN_1250722,LOC237649,NA
ILMN_1247011,LOC237826,NA
ILMN_2534363,LOC237856,NA
ILMN_2526472,LOC238191,NA
ILMN_1219549,LOC238316,NA
ILMN_1260059,LOC238598,NA
ILMN_1221632,LOC238599,NA
ILMN_1256597,LOC238689,NA
ILMN_1245689,LOC238730,NA
ILMN_2718058,LOC238771,NA
ILMN_1244211,LOC238943,NA
ILMN_1259918,LOC238966,NA
ILMN_1236238,LOC239090,NA
ILMN_1250512,LOC239192,NA
ILMN_1219478,LOC239281,NA
ILMN_2529197,LOC239341,NA
ILMN_2528835,LOC239369,NA
ILMN_1212678,LOC239370,NA
ILMN_1241580,LOC239392,NA
ILMN_1228373,LOC239416,NA
ILMN_2529091,LOC239434,NA
ILMN_2529115,LOC239516,NA
ILMN_2528922,LOC239603,NA
ILMN_1213236,LOC239683,NA
ILMN_1246061,LOC239727,NA
ILMN_1254044,LOC239747,NA
ILMN_1258156,LOC239770,NA
ILMN_2530107,LOC239863,NA
ILMN_1226756,LOC239972,NA
ILMN_1234913,LOC240027,NA
ILMN_1237884,LOC240089,NA
ILMN_2530799,LOC240116,NA
ILMN_1250366,LOC240170,NA
ILMN_1229360,LOC240172,NA
ILMN_1250545,LOC240367,NA
ILMN_1219341,LOC240482,NA
ILMN_1236699,LOC240498,NA
ILMN_1242044,LOC240676,NA
ILMN_1231425,LOC240750,NA
ILMN_1229013,LOC240761,NA
ILMN_1239957,LOC240779,NA
ILMN_1215823,LOC240871,NA
ILMN_1243570,LOC241066,NA
ILMN_2527202,LOC241251,NA
ILMN_2527205,LOC241262,NA
ILMN_2527381,LOC241385,NA
ILMN_2528259,LOC241864,NA
ILMN_2529219,LOC241901,NA
ILMN_1214169,LOC241942,NA
ILMN_1223081,LOC241962,NA
ILMN_1218336,LOC242004,NA
ILMN_1249626,LOC242025,NA
ILMN_1253068,LOC242039,NA
ILMN_1254045,LOC242459,NA
ILMN_1235900,LOC242607,NA
ILMN_2773575,LOC242610,NA
ILMN_1223699,LOC242703,NA
ILMN_1234060,LOC242842,NA
ILMN_2588068,LOC242879,NA
ILMN_1231414,LOC243044,NA
ILMN_2530196,LOC243118,NA
ILMN_2530970,LOC243311,NA
ILMN_2530399,LOC243351,NA
ILMN_1218143,LOC243359,NA
ILMN_2530411,LOC243368,NA
ILMN_1215103,LOC243868,NA
ILMN_1235252,LOC243968,NA
ILMN_1215870,LOC243998,NA
ILMN_2533023,LOC244000,NA
ILMN_1232909,LOC244111,NA
ILMN_1253053,LOC244112,NA
ILMN_1235521,LOC244115,NA
ILMN_1233995,LOC244137,NA
ILMN_1216683,LOC244282,NA
ILMN_1238450,LOC244335,NA
ILMN_2483982,LOC244346,NA
ILMN_2533191,LOC244406,NA
ILMN_2533196,LOC244417,NA
ILMN_1233417,LOC244435,NA
ILMN_1241064,LOC244660,NA
ILMN_2533466,LOC244893,NA
ILMN_2532923,LOC245066,NA
ILMN_2527833,LOC245068,NA
ILMN_2534783,LOC245069,NA
ILMN_1237192,LOC245070,NA
ILMN_2528727,LOC245094,NA
ILMN_2534621,LOC245108,NA
ILMN_1251417,LOC245115,NA
ILMN_1212668,LOC245147,NA
ILMN_2533110,LOC245187,NA
ILMN_1252201,LOC245219,NA
ILMN_1241572,LOC245252,NA
ILMN_1249490,LOC245253,NA
ILMN_1221993,LOC245310,NA
ILMN_1244573,LOC245408,NA
ILMN_1216319,LOC245436,NA
ILMN_1258169,LOC245453,NA
ILMN_2532711,LOC245475,NA
ILMN_2532773,LOC245510,NA
ILMN_2532793,LOC245515,NA
ILMN_2532341,LOC245538,NA
ILMN_1213339,LOC245580,NA
ILMN_1227637,LOC245589,NA
ILMN_2526036,LOC245603,NA
ILMN_2532603,LOC245668,NA
ILMN_1230065,LOC245892,NA
ILMN_1232116,LOC268569,NA
ILMN_1237326,LOC268602,NA
ILMN_1223186,LOC268652,NA
ILMN_2527650,LOC268700,NA
ILMN_1238363,LOC268701,NA
ILMN_1231033,LOC268717,NA
ILMN_1236308,LOC268730,NA
ILMN_1251920,LOC268800,NA
ILMN_1232244,LOC268828,NA
ILMN_1223729,LOC268876,NA
ILMN_2530103,LOC268906,NA
ILMN_1259692,LOC269096,NA
ILMN_1258685,LOC269213,NA
ILMN_1243988,LOC269251,NA
ILMN_1258284,LOC269279,NA
ILMN_1240057,LOC269283,NA
ILMN_2528292,LOC269409,NA
ILMN_1232960,LOC269515,NA
ILMN_1256915,LOC269527,NA
ILMN_1246453,LOC269624,NA
ILMN_1237552,LOC269628,NA
ILMN_1212923,LOC269676,NA
ILMN_1229841,LOC269691,NA
ILMN_1237970,LOC269899,NA
ILMN_2533099,LOC269990,NA
ILMN_2530218,LOC270017,NA
ILMN_2533188,LOC270037,NA
ILMN_2533598,LOC270122,NA
ILMN_1213808,LOC270186,NA
ILMN_2532170,LOC270220,NA
ILMN_1252928,LOC270245,NA
ILMN_2529741,LOC270344,NA
ILMN_1214125,LOC270366,NA
ILMN_1233482,LOC270397,NA
ILMN_1223344,LOC270453,NA
ILMN_2529432,LOC270491,NA
ILMN_2534625,LOC270498,NA
ILMN_1237363,LOC270533,NA
ILMN_2534564,LOC270552,NA
