osteosarcoma_a7106_cells_myc_on	osteosarcoma_a7106_cells_myc_off_24hr	osteosarcoma_a8295_cells_myc_on	osteosarcoma_a8295_cells_myc_off_24hr
ILMN_3145527	11.2779814066482	10.3734380531071	10.8486632320547	10.1184108951681
ILMN_1218571	11.8347393576199	11.0535967249373	11.2767054383949	11.0079778845506
ILMN_2677016	6.34738591215378	6.38359206889631	6.54867978925584	6.05209941125664
ILMN_2892376	7.69843589421202	7.89383800443206	8.09663412413536	7.8094144442359
ILMN_1233008	11.3155979283978	10.3783745216954	11.1359822502414	10.3617061370295
ILMN_2643150	10.1914056542264	9.42204268393686	9.95902937851679	9.90496782542174
ILMN_2600202	8.92184086270876	8.19243288472785	8.75379145588801	8.1269031845926
ILMN_1242021	7.98987470324456	7.53973674290468	7.61060631816016	7.76720570672783
ILMN_2861225	8.10051503994296	7.98572583379583	8.47194655777842	8.03047085568289
ILMN_2665870	10.9628828143028	11.4335074625758	11.2269255647922	10.8814929434449
ILMN_2677379	8.60684905770122	8.13831852378916	8.67368326194875	8.03919063471242
ILMN_3161767	10.8619646662236	10.0748842661329	11.1607686435087	11.0443340058127
ILMN_1248825	5.86475506111035	6.20611063182443	5.90671704097876	5.85031962825229
ILMN_2617925	7.01886280378169	7.53090568262703	7.47304350004681	7.86826295832236
ILMN_1222039	6.0808330334994	6.3087154470664	6.13841593446413	6.21480343528867
ILMN_2915689	6.32202808822203	6.53079646556031	6.03369339891935	6.18612038181818
ILMN_2601823	7.94985763574097	8.09705753983092	8.42334758437515	8.61303827574012
ILMN_2762418	6.39494369854884	6.26781713736646	6.33072478974844	6.05246752052855
ILMN_2629748	9.00219477653732	7.76119317360077	9.02657233840228	7.98684038030268
ILMN_2697594	5.96678182301906	6.23622964698082	6.1315300155553	6.19404429241032
ILMN_1221981	10.7955634327774	10.0165477504805	10.6450547066354	10.2998696743632
ILMN_2641541	6.99755549255829	7.72830472509186	7.48444772463942	7.41304417521765
ILMN_2972459	7.05019584328218	7.60276306583822	7.65204257561877	7.61139317252342
ILMN_1222962	6.15118442482074	6.26508564084192	6.27788342044291	6.06861433337938
ILMN_2606436	8.42916630717963	7.57147109144114	8.5299069162569	8.15935722202185
ILMN_1215331	8.1411647846978	7.94985763574097	8.33183283305058	8.00870368837677
ILMN_2483253	8.02271582123027	7.69313286135204	7.75243149542982	6.99834897318594
ILMN_1234384	6.87316631314387	6.10864530356214	6.42181305071278	6.2612220093524
ILMN_1245250	6.72778808802627	6.56666562644398	6.92928445089702	6.40267255606781
ILMN_3016099	6.83925922684118	7.3131388068111	7.58007386055682	7.0589341741151
ILMN_1257214	7.11466321765347	6.55763401954772	7.28013301364696	6.80609039973102
ILMN_2772070	5.76896786597188	5.80622988984871	5.9462708809955	5.81254507365564
ILMN_2647234	5.81273238756607	5.93685479804337	5.74075996002768	5.74337695539986
ILMN_2771979	5.88401613484564	5.97264768394762	5.97564715151177	5.69763976976967
ILMN_1221784	6.1301024925701	6.00292542114326	6.08955032089761	6.11735952096474
ILMN_1254384	5.76471325041217	5.98592946353847	5.80341821186417	5.81144893780841
ILMN_1255897	7.18552886957718	7.70066529500579	7.0856230280543	7.66578233735017
ILMN_1220054	6.56870140834601	6.48668501369484	6.50095490117599	6.69521388187622
ILMN_2926480	6.109477888536	6.8535484771111	6.48412290159924	6.66250745398085
ILMN_2505845	6.35450135214368	6.79484276293265	6.3552547520154	6.59479141661003
ILMN_1224927	5.88671267303159	6.3587558446801	6.03975435855397	6.33258240834155
ILMN_1233613	7.48723711048452	7.41095159691781	7.41418924395407	6.61506127420781
ILMN_1227726	10.2878286560839	10.3181072240319	10.1652047345465	10.2855186817297
ILMN_2592496	8.01639185131835	7.78424483990161	8.00806159859211	7.52432269867618
ILMN_2624596	6.50531134616302	6.46536016834234	6.41424083843556	6.27657161795387
ILMN_2772288	8.05919883186645	9.16516949087275	8.10484245802734	9.04490587109978
ILMN_2665301	6.2202978344339	6.17008208635008	6.53031319783671	6.50214543102621
ILMN_1238284	5.99314785860131	6.08529297755096	5.93517477560489	5.91601527848938
ILMN_2852957	7.0631952474445	8.42748539145831	8.29232393374923	9.65452956766758
ILMN_2746556	7.15857333638539	8.53775799959716	7.93110875415846	9.05911945316189
ILMN_2741421	6.18524543842951	5.98210755635297	5.92505109257442	5.97629242725943
ILMN_2823612	6.25529026182495	6.13742134517204	6.50226837683006	6.34425546749726
ILMN_2757993	8.07912673235835	7.39830354938427	8.03144096353224	7.25191148644813
ILMN_1227039	7.88721299826221	7.69362320559713	7.66175209340479	8.24104264920871
ILMN_2648569	6.89360884830024	6.3944388567182	6.57717712755295	6.70681007870171
ILMN_2703657	8.80403677493901	9.55686414538089	8.98724795045213	8.92601877201428
ILMN_2727768	5.77959979853238	6.13267703205859	5.82766312639136	5.85189005640303
ILMN_2423282	8.22071350674914	9.77768727808386	7.53694944779469	9.04042802404912
ILMN_1226662	6.1691939008334	5.90463889631379	6.03518449159596	5.90258669424322
ILMN_2985079	6.19826070850269	6.21163140870482	6.22615402602743	6.09767905336353
ILMN_2518284	6.07625593656787	6.10665631675916	5.84126316648115	5.87737917492711
ILMN_2993836	8.20298869168791	8.55281729752184	8.13389702103315	8.29878178789552
ILMN_2710764	6.11833117163891	6.47060401197134	6.27030186823229	6.46334024420833
ILMN_1253986	8.85306084453523	10.7191181832774	9.40325419274858	10.5260123085276
ILMN_2453312	5.95534012343282	5.89494214493022	5.85368451380377	5.89430460605432
ILMN_3105499	8.05245855397452	9.81962627563652	8.70530493617887	9.40989865422658
ILMN_1220861	8.23370427084919	8.99413093349585	8.51732963576568	9.02541042292019
ILMN_1244797	7.36772138691478	6.34215833743935	7.12286525855707	6.22354167548238
ILMN_1244618	7.93541981972457	8.65750156643225	6.35562938858273	6.16410392136575
ILMN_2771738	9.45976448621296	10.3073311809786	6.97087723135473	6.98442501001745
ILMN_2699621	10.226378473312	8.95761668999452	9.80011206554495	9.66882791338275
ILMN_2721188	6.13518038051909	6.46116877396962	6.11447811735541	6.2210539263887
ILMN_1250828	6.01908021865447	5.82643510098718	5.90358219185733	5.80358372607287
ILMN_1237507	11.0089875581121	11.0389642442254	11.3954394789241	10.9284408347927
ILMN_2692509	11.1985443384278	11.2624641362562	11.3980837752164	11.1724500115122
ILMN_2675833	9.53524368364578	9.88224140003608	8.90092694417235	9.46981146128343
ILMN_1237061	8.48744866478336	10.2825854641656	10.0894551819503	11.664807024547
ILMN_2663674	9.76916893415452	9.22139789106342	9.99340281910021	9.77328487034515
ILMN_2629239	5.91300097615313	5.70130535285931	5.88360206161695	5.67994112524535
ILMN_1247352	5.90763261124306	5.79386227214763	6.02521360580143	5.97350256421464
ILMN_1229763	5.88051950293927	5.86500861784856	5.75557562378993	5.72668608212993
ILMN_3032088	6.55695833476526	6.61834189036003	6.70228359369589	6.54424684672739
ILMN_3105563	5.99678405490529	5.87356407577197	5.96460471677476	5.78676643045292
ILMN_3053693	6.41106319580856	6.30393628605844	6.45027763352725	6.4510957740585
ILMN_1227296	6.84340290671617	6.38673068915606	6.63150278056271	6.66806635049952
ILMN_2712159	6.26533730974669	6.39033144912224	5.99121099542199	6.02651375997022
ILMN_1243528	5.8860814269726	5.87294409666958	6.1591656056081	6.08508797254622
ILMN_3066821	5.7398633556632	5.94369996040518	5.88475529509991	6.10973132032638
ILMN_2491593	6.05042317203934	5.88710818142099	5.8767707157894	5.95833630944456
ILMN_2758073	10.0395741901977	10.4620433694283	10.1236858198013	10.1783455307025
ILMN_2725672	7.51693801422949	6.85101220445185	7.26311470986571	7.60763065898993
ILMN_3000325	6.01007868149286	6.52003798943813	6.26044471833227	6.23938300386715
ILMN_1231803	8.51406553383335	8.86519645132389	8.59315887221711	8.75740959521489
ILMN_2914010	10.9127967328891	10.7737334746657	10.8826957740116	11.0880778114136
ILMN_2711355	9.77009818280022	10.028910282278	10.3051882299078	10.6395736014352
ILMN_1253447	6.40172709067522	6.88390760405689	6.67673534917429	6.68429856260277
ILMN_1220838	8.41434444473112	8.88983611768356	7.80573146008502	8.07659570288279
ILMN_1228732	5.84922699335653	5.98622154065247	5.89645223496617	5.84153466014188
ILMN_2467185	5.86750127447465	6.13036653765886	6.05939805723412	6.16587315845028
ILMN_2729224	5.47154638206861	5.76203488634692	5.75590397683041	5.77773366808127
ILMN_2632034	10.2106174699902	7.92182368412342	9.93844845204991	8.44281082813601
ILMN_3123043	5.91901673901428	5.93970103022342	5.8604956211596	5.83762553656126
ILMN_2602341	6.23441725223297	5.76040346778452	6.31298648081775	6.23028699133209
ILMN_2502931	5.91426032242317	5.75639860148333	5.87334179750775	5.85440963925296
ILMN_2744879	6.1223760434714	5.82793141329512	6.08677729216939	6.09620238621053
ILMN_2694884	6.04668492786689	6.0030667481467	6.01000189828423	6.00997794466859
ILMN_2800446	6.43230182096952	6.45639713057108	6.31936056452009	5.99189718139512
ILMN_3003324	7.10443704734683	7.00347096929485	7.17994167465564	7.08180775836246
ILMN_2720580	8.79126408534073	8.57195813234087	8.61728681864779	8.68217155646624
ILMN_2608238	11.5223500537941	11.3190268278154	11.2586212380011	11.3439672411973
ILMN_1244825	6.98056603810628	6.46707479336461	6.55262871685627	6.5580680326362
ILMN_1215738	6.84818975393983	6.50414591717345	6.55547046796267	6.37864630607421
ILMN_1240323	11.137650168092	11.3217893133477	11.1731800703466	11.2708899505644
ILMN_2631576	11.25768365914	12.2648362087418	11.6687238019454	11.9728057190745
ILMN_2644621	8.54404048383853	9.01255449732333	8.83355797601185	9.15889479110899
ILMN_2667257	6.30988684392668	6.43906564762036	6.14946348013079	6.30166555881062
ILMN_2725428	8.22635739823875	8.39282152655765	8.30353076590827	9.12261636244839
ILMN_2770825	5.67060349685067	5.73157081874177	5.77897460757056	5.85410364571915
ILMN_2619611	6.28652213849797	6.29877221286822	6.35730496592741	6.35022459439113
ILMN_2614246	6.75076961608375	7.63139662700365	6.97428781063521	7.51721722035063
ILMN_3107377	10.4199480675832	9.71674128108469	10.0931765448561	10.1278042375731
ILMN_1221204	10.5053282594398	10.229996410609	10.4167468688074	10.3831990987881
ILMN_3060442	10.0942657319485	10.0471338323128	10.1056337223116	9.82675033925413
ILMN_2829636	8.84512172465861	10.573596304143	8.86584490917101	10.2482765773102
ILMN_2510875	7.15129160174977	8.36654286413575	7.13078161069231	8.17153974057345
ILMN_1246819	5.98567045382769	6.01709223114487	6.14606685897948	6.05682334347885
ILMN_3051651	7.37637656352181	7.0282959137401	7.09721125087466	7.24048749959498
ILMN_3128019	11.856513359934	11.8944391387811	11.1639952148092	11.267399731409
ILMN_1237476	6.83528523971819	6.18225062302829	6.53977066327397	6.40582860109244
ILMN_1229993	8.63194095420668	8.16074753311232	8.02504070243661	7.96033475644594
ILMN_2538061	7.9038124200142	7.19881702463905	7.4124004816137	7.25661678491888
ILMN_1239858	9.54727051452566	9.39032638627554	9.74183827248156	9.86976115840408
ILMN_2753843	6.06509177121481	6.47029737215484	6.36206168402207	6.38355841740018
ILMN_2813454	11.148490564177	10.8619646662236	10.6769333435693	10.2477418256934
ILMN_2595637	7.99595083199073	8.5087800131094	8.14816818109695	8.34125338741711
ILMN_1247873	6.12549271966538	6.42806232698921	6.18625377174429	6.2987487560735
ILMN_2708920	7.5339960217604	6.65927936026023	7.56829741583468	7.00358621539085
ILMN_2615369	6.64994365640594	7.19227530473239	6.91508941400825	7.5716371853646
ILMN_3103439	12.2629148660598	12.3314285352746	12.1033852690066	11.8165837077876
ILMN_1215602	6.69753392487699	6.7100190720744	6.54564506204016	6.44799712582144
ILMN_3068630	6.00766583706894	5.91109760607536	5.98575594184844	6.06499006270376
ILMN_3030148	6.98513891431014	7.16511728342082	6.60613974719441	6.47183955034879
ILMN_1233931	8.97011574348086	8.59043762687375	8.27089809519833	7.56520434895802
ILMN_1249242	11.2889976809299	10.7624123540908	11.0147317012912	9.72282089097597
ILMN_2618831	7.90415620277513	7.04403176066942	7.55465254372295	6.77463092388103
ILMN_2592571	6.76083103486442	6.42177144444625	6.52789974369025	6.69388500277993
ILMN_1219898	7.74506283455116	7.79188421854969	7.50066902457887	7.29964785882034
ILMN_2870549	8.77143053899159	9.27928149763057	8.49867032917446	8.76859986698412
ILMN_1246587	6.10655100626512	6.57300514002006	6.19266337920188	6.20187886329996
ILMN_2465068	10.1989032545711	10.0728815992995	10.1554482013756	10.6477457675798
ILMN_2646976	7.1298607521396	7.60197056091593	7.56049945109086	7.86444014188212
ILMN_2501026	10.3126750992218	11.2708899505644	11.0586060230521	11.509447441726
ILMN_2671708	10.2569257291019	10.5275351623103	10.4346107671684	10.662407803577
ILMN_2619505	6.25264939716052	5.93703324216716	6.09767905336353	6.21163140870482
ILMN_1230224	5.8643183959575	6.07877152685038	5.90095378960771	5.90881759024748
ILMN_2733605	5.7046889192091	5.69436297190714	5.86448041204598	5.63918136119519
ILMN_2694381	11.1067253571725	10.3335411357711	10.8111844089947	10.4199480675832
ILMN_2775146	10.305737160503	9.71404288207006	10.3928451873101	9.9672945726481
ILMN_2948465	7.80144565943285	7.9767758940719	7.67538954360031	7.13738030536408
ILMN_2913930	6.89318501829139	6.67999522559752	6.63852504336246	6.93590993042393
ILMN_2872896	5.88698111125933	6.22222094619663	5.76492382530057	6.02665888074359
ILMN_2734251	5.9412088621614	5.96006914039205	5.93541625413742	5.92724534044881
ILMN_1213982	6.75317796473533	7.28778601282523	6.38972786700913	6.66883330153783
ILMN_3062427	6.31804897778497	6.11895902845652	6.3087154470664	6.15950471450424
ILMN_2667994	5.7252227481918	5.73716620499693	5.85771239254365	5.8511183646619
ILMN_2975892	6.95242850805008	7.76089705131723	6.72347310028312	7.11121654237352
ILMN_2435392	6.47390061189037	6.31147091858201	6.31507155949268	6.12569412938294
ILMN_2627328	6.60939008394964	6.82638037492457	6.56137230837243	6.52738383388429
ILMN_2603377	5.76868183641569	5.81684804833585	5.94341198123833	5.78953155835907
ILMN_2990014	6.04002658672128	6.03423860948674	5.96193107194733	5.83200058431866
ILMN_2618540	6.05865055641947	5.9090609396757	5.90477044083604	5.82563472415106
ILMN_2551827	7.68934843779528	8.31375114651009	7.68099817690253	7.74196611298377
ILMN_2776419	10.5095751109196	10.5631516938723	10.4170555432579	9.94335279158522
ILMN_2739675	6.50116180576431	6.34005632914305	6.57102493221068	6.57967545387443
ILMN_1243949	7.68304021564987	9.62176352627005	8.0057996828641	9.01615927709883
ILMN_2511121	10.552354734404	10.7633794125959	11.012796485856	10.9283155398396
ILMN_3111421	9.47706659852184	9.67826887096378	9.39649946488093	9.67669507893944
ILMN_2660267	8.30222033300963	8.49984807902152	8.98871635187684	8.58215666262951
ILMN_1220522	6.08754250551961	6.25343066196589	6.08109809984702	6.07977041450132
ILMN_1255731	7.64123152514975	8.41434444473112	7.50993747153366	7.90497730570339
ILMN_1218651	6.26508564084192	6.20494365380831	6.67798176907895	6.48976039281436
ILMN_2720451	10.4167468688074	8.38851600556197	10.3584012073214	8.80109550769618
ILMN_1252310	9.48975038962069	7.15111144657875	9.68022263242596	7.68593769631071
ILMN_3114377	6.3444855321677	5.87954183662572	6.2523458755865	6.17961997481028
ILMN_1256348	11.5229542937343	11.1639952148092	11.5813491285479	11.4683223893613
ILMN_2930602	5.96173091293402	5.79341356005216	5.83404636425042	6.0195011061366
ILMN_2781153	6.75028458232821	6.21155587683131	6.29823091433451	6.10387253224058
ILMN_2704429	5.97753637982285	5.99698257209512	5.79813290212554	5.85403767528385
ILMN_2885196	7.59473477118842	7.91903596283864	8.01015741921278	7.85828396036522
ILMN_1250773	6.97714709784218	6.62762514891835	6.94747856151984	6.88751034413206
ILMN_2593143	5.74607489564083	5.78570949836944	5.7657997244207	5.81556979332406
ILMN_2684324	7.34099502152884	8.56768309701186	7.67229220477876	8.01010187794855
ILMN_2870329	7.16054485758908	7.69426907646492	7.5287529726187	7.53292509792935
ILMN_2683540	6.34613747533415	6.58402816590568	6.72995342567398	6.53447817433116
ILMN_2494196	6.51005255294501	6.3010647852467	6.37536669479935	6.4418593261155
ILMN_2460470	6.2898588049192	6.29158965331237	6.30315235417595	6.66114185366166
ILMN_2422438	6.13723058470594	6.30124188327869	5.97434179353529	6.26931194951374
ILMN_2760963	8.0586598633408	8.18287339263927	8.35445535631903	8.83338561816337
ILMN_2947994	6.24199644482436	6.2083928387706	6.18959983668558	6.18589478460135
ILMN_2655163	6.77447543016859	6.15049809062251	6.73811320726526	6.57061741590249
ILMN_3120306	6.3824301845025	6.16227026821955	6.36700540900633	6.37725717315843
ILMN_1252091	6.11057371848263	6.16621913195474	5.94949933209334	6.00907822082683
ILMN_2644315	7.49279154468934	7.64492699335593	6.98265738187878	7.05818091182361
ILMN_1242767	7.8520675233472	8.31780941339199	7.74271902584487	8.43109963297768
ILMN_2704141	7.76993534206156	8.3402948765763	7.7314777187519	8.19008491219697
ILMN_3160659	6.16575434904963	5.91041595846	5.8567660080516	5.80957007608717
ILMN_1258357	6.51758597314962	6.36263461099305	6.41142722029104	6.28403184025994
ILMN_1241168	6.98647976882285	7.73703316255867	7.308979908581	7.74699525128321
ILMN_2712878	6.24534301299983	6.19102278262803	6.30227956458373	6.30773588485841
ILMN_1226126	9.94489573495242	10.6689009353517	10.2888505054303	10.4899846488173
ILMN_2718090	7.08357293326363	6.83651150179877	7.76189474576736	7.67999322061417
ILMN_2966370	6.93689200761337	6.88998361589317	7.200895418113	7.12608080474585
ILMN_2723338	9.08133643149707	8.63074627506447	9.42895487390846	9.36106275919466
ILMN_1233838	8.72401641275105	8.16991448175262	8.9563129880416	8.93892809166735
ILMN_2694156	8.85134795079517	7.99230774488703	8.85306084453523	8.80904193682043
ILMN_2639684	6.71088273268914	6.77078610804112	7.19511846763407	6.66576500184305
ILMN_2706882	8.16745101381391	7.72699737890873	8.26697459404166	7.49568337193324
ILMN_2773286	9.19818171022848	8.30822137970578	8.80940005387279	8.46434520893291
ILMN_2668236	7.35429919759843	8.29075037976722	6.96852453241892	8.15169686864981
ILMN_2924041	6.64909867620886	7.28092175812512	6.49877534503588	6.84307528051934
