lymphoma_4188_cells_myc_on	lymphoma_4188_cells_myc_off_24hr	lymphoma_4188_cells_myc_off_48hr
ILMN_2479690	5.46659427676834	5.49532570182955	5.52167957968101
ILMN_2986059	5.44288114354325	5.76658623981832	5.89722178660907
ILMN_1219084	6.4903344752893	7.14727989903264	7.417780518951
ILMN_2985579	9.13219912077983	9.75274965050687	9.60247451081474
ILMN_1260593	8.78776089414491	9.38158693072288	9.36380156343947
ILMN_2481117	8.44317314798686	8.57820812604655	9.19224258643574
ILMN_2754185	5.57170623385485	5.50217071070628	5.5576966073632
ILMN_1219407	7.43749381338466	8.06636298942921	7.19292499561398
ILMN_2903992	5.98404660477668	6.04679362714257	5.97126886012376
ILMN_1247752	5.50883596410317	5.40947059333533	5.69043776917075
ILMN_1245666	6.00240624097749	5.79034840985893	5.8463915163726
ILMN_2696826	6.68249375404387	7.33779135853638	7.51565516397543
ILMN_2645368	6.49855708854274	6.89471309340024	6.92770054228351
ILMN_2845839	7.36518305562683	7.05072478858819	7.09648711599064
ILMN_2477065	5.96412218929296	6.0008517651282	5.84193287582641
ILMN_2927643	7.16993668989645	5.86414973626852	5.65206548012862
ILMN_1250427	6.66839828504235	6.18725598931579	6.12210260914342
ILMN_2890399	8.37471304986	6.45140455739756	6.12500100136986
ILMN_3080550	6.0941365362217	6.02061457652546	5.96556282359444
ILMN_1244632	6.2574111016409	6.2695922570291	6.09126992312004
ILMN_1229981	6.2940570381649	6.52487442045461	6.04420233017927
ILMN_2456536	5.73461262450996	5.93060867180881	6.19636894881925
ILMN_1220608	7.22917771658466	9.01396689147713	8.98810559924997
ILMN_1229202	5.93647713333662	5.80585966997546	5.77355728038048
ILMN_2862026	5.68489053396469	5.72833414929323	5.55991666654805
ILMN_1216439	5.9135095418129	6.39333673884713	6.57967933780551
ILMN_2514502	6.67551482088622	6.55999979755615	6.53319577545428
ILMN_2473795	6.43297437961223	6.3593920848646	6.21143849933095
ILMN_1239196	6.84769673130867	8.05441040816323	7.13558548687174
ILMN_2736976	5.61907000204551	5.38579454134159	5.43591590442607
ILMN_1242313	5.67243665718234	5.49912239207712	5.7611008462787
ILMN_1259302	5.7307854859858	5.9724596904872	5.90018332778551
ILMN_2704802	5.65508129792934	5.78123825972086	5.74926715664954
ILMN_2646254	5.39914351597331	5.82859358791673	5.98133582327794
ILMN_1248659	5.54488388167686	6.00755328966673	6.16228510757823
ILMN_1242751	5.90567108316598	6.02524404542947	6.12395017770861
ILMN_2701779	9.14428358627114	7.27479372002637	6.87868570196575
ILMN_2446908	5.50730266601487	5.43562959407141	5.51908695451097
ILMN_1225045	7.26291292379306	7.88627923045184	7.93829520277991
ILMN_2625085	5.56907664647752	5.46823498204946	5.54960356418702
ILMN_1233120	5.79237914624783	5.41044004451839	5.57156952399152
ILMN_2690564	5.66078337588486	5.58462503091428	5.80585966997546
ILMN_2662036	5.60625960944308	5.86010996900354	5.63635442220172
ILMN_2596569	5.61608367576952	5.74310928543269	5.97470176174621
ILMN_2689749	6.31425887803476	6.15163588082736	6.17268372053436
ILMN_3163424	5.77820892690704	5.7236709547962	5.78755522628914
ILMN_1258006	6.5944935616778	7.12325646982613	6.43502462243656
ILMN_1221985	7.43649807132086	8.40388377020621	8.51362075493546
ILMN_2863712	6.57130749425124	6.72727291120468	6.83789027484205
ILMN_1231321	5.72893923631756	5.60820089627653	5.55664583412891
ILMN_2597332	5.87468165386472	5.70593174575803	5.75002768509922
ILMN_2999447	10.2749732805143	10.5284010384071	10.8270086569155
ILMN_2709557	5.60036263511484	5.68888017759542	5.66550865121576
ILMN_1224390	5.74693982263075	5.5903082890641	5.66455783656057
ILMN_1246137	5.81706815652366	5.67195983271264	5.79796166165387
ILMN_2773491	11.5343618991161	12.0374398803284	11.9891834852372
ILMN_2671528	5.54305863685752	5.57212477670118	5.54771293782029
ILMN_2681311	7.20455419044515	7.17181229433561	7.31420557541317
ILMN_2719322	7.19230826889897	7.65670610478479	6.30960228383632
ILMN_2629400	5.94987813533215	6.05868751320061	5.89262012259143
ILMN_2839142	9.45185818717326	8.74295677708118	8.8210998228638
ILMN_2839145	10.1647967515061	9.8731638517808	9.7891544733659
ILMN_2483117	5.48584250819448	5.55879558668812	5.44837382638088
ILMN_1221262	9.5030969863492	9.408886116723	9.29603434140871
ILMN_2872246	7.67044074335923	7.33586194508929	7.36292014927329
ILMN_2764607	5.72409223807472	5.71109847815084	5.57667994295508
ILMN_2742293	10.2366389054715	9.71968297752053	9.94860060416313
ILMN_2757087	7.6129554617273	7.44984086282569	7.74123146181842
ILMN_1222269	5.5272016296377	5.43347694807315	5.4550886969291
ILMN_1240968	5.44740518548456	5.46773095857396	5.38853191268539
ILMN_1254307	5.56368094141526	5.59981834504607	5.60619080062262
ILMN_1229428	5.69816494116702	5.47188413943542	5.53281876034604
ILMN_2774244	5.99143053863576	5.74666864822298	5.65767963495519
ILMN_2746704	11.2298168103375	11.4717429449637	11.4105038218243
ILMN_1260569	8.0841741356692	8.6425059168753	8.82838003415128
ILMN_2616630	8.50111651971643	9.57459087845248	9.91059371547821
ILMN_1251065	6.10039791703864	5.89462805866457	5.92572936253267
ILMN_2883952	10.6156366864486	6.72897668315506	7.25744001764827
ILMN_2456401	7.41928718444122	8.32644866300371	8.71095390930604
ILMN_2743524	6.84635122916435	6.53881402267665	6.89910874796038
ILMN_2774587	6.05658800788127	6.0924687140047	6.0748683907468
ILMN_1227679	5.86402506567515	5.79435763748329	5.62976110089177
ILMN_2703678	5.54506908071435	5.58626514696808	5.64794907519116
ILMN_2543655	6.96077772728112	7.47168063295479	7.43063709331482
ILMN_2896944	8.78245749270858	9.28132972549331	9.34756563790585
ILMN_2678808	5.62914763275272	5.76133660728293	5.62176862309315
ILMN_2604310	6.34701419430914	10.3274774198884	11.3363717308877
ILMN_2684402	10.9414115363962	10.2612263823698	10.1647967515061
ILMN_2745462	7.21407913742442	6.92184331677569	6.70772171608092
ILMN_2745463	7.34417190479763	6.99067166211427	6.8853002132524
ILMN_1232995	5.46446177956743	5.46049663386556	5.43838412621472
ILMN_1253900	10.3695148315042	11.474176932756	11.8831203027772
ILMN_2645517	5.64908301976621	5.62255050051971	5.91288622335763
ILMN_2912439	9.65882074989701	9.08915471707683	9.39714494151471
ILMN_2543711	5.96038343293727	5.90893656887533	5.67508141470447
ILMN_2875089	11.4828865920491	11.9883577003756	11.5256754451876
ILMN_2701207	5.76204170969687	5.83572654891191	5.73461262450996
ILMN_2980898	6.08372070481172	5.86908405748158	5.98650096814266
ILMN_1246756	6.70297053658627	6.84960609984788	7.40021399269857
ILMN_2873180	9.38475504697455	10.2765397020506	10.4590842233925
ILMN_1221983	8.51795448741291	9.5668798937519	9.35650809227819
ILMN_2592449	5.67510946229723	5.74080274435376	5.99752244961888
ILMN_1230176	9.02190441155168	7.71533582881387	8.00210014671186
ILMN_1226923	7.61601920704169	6.64499719876742	6.42499350477295
ILMN_2770148	5.49450393596149	5.42873735987849	5.47754123209432
ILMN_2712151	5.76696850748641	6.09948569933216	5.95196026267384
ILMN_2888940	5.62247250755132	5.87030692841945	5.73382476689641
ILMN_1244756	5.90267731010856	5.80748810757693	5.89180549027996
ILMN_1239860	8.87157775850376	7.81624321237882	7.61208189432836
ILMN_2684667	10.7429597515298	9.56072807213988	9.40043631573669
ILMN_2724415	8.32929973549288	8.93228415323349	9.09220259202871
ILMN_2602607	11.3744715118936	11.5424919979048	11.3929570475186
ILMN_2449725	6.80520258535301	6.45782862650376	6.63287522194724
ILMN_2706652	6.98734019573016	6.6544944489264	6.71329164967846
ILMN_1245809	9.49087213102075	8.78384272705167	8.90512150865606
ILMN_2544418	7.39865563142005	7.21628573888203	7.34856351828688
ILMN_2417430	7.69080351320861	7.33964337991035	7.24305780137249
ILMN_1250709	11.7068793044241	12.2936784586222	12.388334589526
ILMN_1245825	5.57142228349568	5.66259783808006	5.52122572218088
ILMN_2856187	6.46340377581817	6.69945955487436	6.72952014222883
ILMN_2680665	8.42279574273042	8.2882105811495	8.2999023295679
ILMN_3104915	5.42668676515089	5.58352720711151	5.48777209026174
ILMN_2547852	5.67665189890301	5.61689117827847	5.56208323554158
ILMN_2508057	5.55911661068381	5.56392057183509	5.51832268460659
ILMN_2620131	6.38704833027205	6.39223864489876	6.56801345260689
ILMN_2637624	6.68301845289123	7.19133859394357	7.53011159011486
ILMN_2805697	8.02435218793569	8.62659001796469	8.9706236144706
ILMN_2650275	8.26754672186055	6.85601211470228	6.38505386234818
ILMN_2474061	8.12731170502026	7.75571236319737	7.88046248447494
ILMN_2508719	6.39768661079659	6.28231630077416	6.21815433998768
ILMN_2544124	6.06400582772639	5.88183956240266	5.79885504318782
ILMN_2590627	5.53297975681179	5.63797717144326	5.70772705293134
ILMN_1237579	7.3272526221363	9.08699371229485	9.30403479536182
ILMN_1235281	10.1852929699375	10.1367826792683	9.96549884325732
ILMN_2633223	6.70045543973216	6.14127746068541	6.96774885887836
ILMN_2858523	13.5920746661858	13.4902739507359	14.0924012124238
ILMN_1257583	5.50959492997146	5.64685320708231	5.57995498222109
ILMN_1259760	5.68588904975633	5.77211139999862	5.64784242244593
ILMN_2609121	5.55000875751419	5.63452521701433	5.52153710369405
ILMN_1259340	6.07798374260653	6.81553188094735	7.37113249600799
ILMN_1238246	8.51742544117282	8.57566592615831	8.93081134276692
ILMN_2927924	7.51717961534069	7.26675999736015	7.54545928050849
ILMN_1251423	5.89983244545847	5.85062342519415	5.77889295812038
ILMN_2435302	7.25362060601213	7.69080351320861	7.90796400212075
ILMN_2759088	5.65912766023655	5.5942175954083	5.60819123478622
ILMN_1251371	5.80318698972379	5.69435166484197	5.73541151588785
ILMN_2485410	5.8444367919058	5.77255405186979	6.0124200611089
ILMN_2613601	6.16888448325525	6.19044109690637	6.34920171711666
ILMN_2706014	5.35432661751602	5.52176939199251	5.49862404744479
ILMN_2968032	9.45275856820098	8.59047664490284	8.51060555173845
ILMN_1220873	5.44628424525519	5.44419417369619	5.47659619635349
ILMN_2477136	5.85839616623253	5.75266832053306	5.91678808008086
ILMN_2523427	6.66638630944234	6.90035161149603	6.77094045865515
ILMN_2807665	10.7520443967006	9.80778326589617	9.79369097912549
ILMN_2753761	5.59233922482135	5.44081270419645	5.74622568607889
ILMN_2436369	7.94345038959646	9.54692371209747	9.3158468850433
ILMN_3128270	6.26787776714721	6.40528081762586	6.40344532107578
ILMN_1226228	8.1707611548585	7.99971594145089	8.23053143483131
ILMN_1219459	7.4488924186973	7.87612132785621	7.95856373496914
ILMN_2488997	8.5074943117039	9.5958934202578	10.5612351122149
ILMN_1247581	5.81538935906963	5.75626541919142	5.77086806344768
ILMN_1252288	5.69689020961386	6.16525628131876	5.84819801825171
ILMN_2662283	11.0365546169291	11.5347653851774	11.4886813605671
ILMN_1227103	9.88080335768397	10.1087505135614	10.0566309418811
ILMN_2738548	7.4715061450106	7.02748252277689	7.12345789880388
ILMN_2616612	6.39880706938601	6.60306809821343	6.65811196669137
ILMN_1251270	6.21833797332626	7.27294729067425	7.91418538355339
ILMN_2702016	5.98713938057982	6.03262382819707	6.0701539404363
ILMN_2748300	5.72599666791845	5.59965997656738	5.33090385497017
ILMN_3162434	6.28690282746878	7.6846055709054	7.40695270247425
ILMN_2520264	5.58397922953846	7.25362060601213	8.14655068701822
ILMN_2670427	9.91596316024545	9.44554828911663	9.5024372212404
ILMN_1228094	5.92042003073477	5.7241895797797	5.92661820517165
ILMN_1258638	6.28176945591172	6.5253411755283	6.33000210469426
ILMN_1252689	8.68111235350055	9.32667133924212	8.70109929976173
ILMN_2914347	5.76338660861816	5.81714978485783	5.73491578219454
ILMN_1239677	12.7845786169765	12.3436258239345	12.449282881319
ILMN_2975295	6.16248210070963	6.66060242204377	5.9115836552995
ILMN_2669608	11.9259126584846	11.7513076352232	12.0335186732748
ILMN_2617977	5.69645200381404	6.01444255731819	5.70988713150042
ILMN_2492936	8.45916969652998	8.17963926422854	7.82886256905267
ILMN_2696163	5.35991725746934	5.34178867926961	5.35200409976953
ILMN_2838372	8.42508397373533	7.48896695861246	7.38823460631867
ILMN_1233026	6.8964325161048	6.2230439987789	6.19014086308859
ILMN_2522062	5.96882589362367	5.52467261269632	5.77525479465607
ILMN_1246382	9.09014771452407	5.67230077449261	5.67921227291377
ILMN_1242356	7.85517807763562	7.63044867169235	8.20086510111122
ILMN_2702868	5.87488924166925	6.02205519523478	6.18974537317088
ILMN_1245276	5.80024978592201	6.51498314803938	6.57564180122218
ILMN_2869524	7.35047838820217	6.89716215643886	6.85004302988951
ILMN_2770438	6.02537613379143	5.87904192812085	5.93004688615221
ILMN_1213090	5.53664250207065	5.69407051531009	5.73711427426232
ILMN_2657682	5.65944633912224	6.38183864091971	6.53537067171191
ILMN_2648047	9.11416128532945	7.03480226330571	6.87375456102864
ILMN_1236481	7.60545482473882	6.36684667699312	6.26406427520425
ILMN_1241035	10.3945995262096	10.2233115245644	10.1073182220153
ILMN_1237803	9.03003796932555	10.1560021515979	10.0266091994077
ILMN_1218312	9.60694505040637	8.72869048032049	7.40185001219198
ILMN_2475211	8.13409821098035	7.95729342060462	8.03763498633048
ILMN_2423249	8.79185074570499	9.0475004000275	9.34580469558994
ILMN_3124226	9.79001522367485	10.1751902355343	10.0071973705663
ILMN_1217039	10.4554607969947	10.5463893639239	10.5003220572705
ILMN_2678637	5.60556564506378	5.70403143830271	5.38032137052405
ILMN_2418811	6.76646441929654	7.41344937917606	6.8494659873886
ILMN_1256157	5.75229232582263	5.5774081819904	5.58300642365416
ILMN_2547840	6.94990684204997	6.67031586274998	6.47858067167975
ILMN_2429915	6.45103693367707	5.58914695462409	5.69138620292573
ILMN_3151129	6.15238990927588	6.24408349925647	6.10382596443205
ILMN_2776139	6.07670865554382	6.49855708854274	6.85226065983866
ILMN_1229099	5.9335544628327	8.15907023369176	7.92271382570603
ILMN_2612238	6.54733219098563	6.52456078107651	6.6654649722105
ILMN_2752436	6.58183512772645	8.29099521640382	9.16494244904309
ILMN_2767825	5.63478898312032	5.60470888719838	5.32442336109344
ILMN_1232391	8.65463316461437	9.19945469738222	9.28785733426476
ILMN_2615110	6.22910521333693	6.21074451964281	6.30205786026232
ILMN_2751248	7.15735198857655	7.59585246656123	7.57739357851163
ILMN_1247919	5.68851972694724	6.29410631036489	6.41293244727745
ILMN_1226642	7.17560177695622	7.1451040669657	7.33407003463268
ILMN_2769893	7.41613375632047	7.68427243495061	8.08136892337497
ILMN_2750864	8.03077342649756	8.88650299965719	9.81917063868338
ILMN_2511327	7.10434679499139	7.11416918224613	7.43920422979763
ILMN_1259535	7.57889369104983	7.38342206104931	7.49782523098811
ILMN_1238628	5.80625427559918	5.84349231302375	5.73548101874281
ILMN_1251123	5.82059928293883	6.09695503035644	5.95852897480673
ILMN_1247760	8.42225094453963	8.05149482274563	7.98167192463247
ILMN_2622891	8.32327968760734	8.2164658592824	7.93327007804481
ILMN_2447538	10.3820565630053	11.7929930489163	11.9195193553241
ILMN_2521686	6.54170294914523	7.20974414984968	7.18464264205566
ILMN_1253453	7.28880026147608	8.32773406420589	8.37264468594008
ILMN_1248831	6.49896150704639	6.38505386234818	6.47192975649159
ILMN_2643326	5.75620109227857	5.62348520948743	5.63375755267969
ILMN_2778076	6.07424987939694	5.96924705647936	5.86007279525628
ILMN_2781118	9.08863358341114	8.43157295812086	8.34244363064042
ILMN_2895284	5.59508746904803	5.58421711613518	5.60149309085376
ILMN_1247906	5.93668355492461	5.76594681032163	5.60801731689578
ILMN_2606641	5.5556999128319	5.66374101188482	5.64767437082717
ILMN_2648317	6.07201223384107	7.06510085711356	6.62743441837709
ILMN_1226767	5.82781428335822	5.71710105797601	5.87998269729237
ILMN_2483811	9.83243667516165	10.8309231602459	11.7295611256534
ILMN_2455904	5.47268769867873	5.52223333322023	5.48940881134609
ILMN_2587929	6.24841484691029	6.10968093697988	6.1004345030885
ILMN_2469946	5.47602863992595	5.60062885597479	5.55293637795494
ILMN_2736690	11.3484686891925	7.4234689226963	7.0774071588297
ILMN_1217822	9.20771783878703	8.39815423951748	8.79594266858332
ILMN_1227061	5.62998893568091	5.53071917648791	5.58908072139968
ILMN_2594066	5.51825070531302	5.46236626499845	5.50081585970158
ILMN_2524545	6.11430149689926	6.03527191664713	6.01023208643288
ILMN_1246449	9.88292096553459	10.1163244652268	10.9072281868216
ILMN_3119914	5.65012424025954	5.71510510777808	5.65523255325877
ILMN_2683656	6.06436769611235	5.90829253439951	5.9326850795247
ILMN_2678745	8.22556816604016	8.72314258450453	8.73642414380247
ILMN_2700364	5.57216905021927	5.64048500384312	5.56989711685429
ILMN_1244338	5.63130047089363	5.7026888457663	5.74183341137037
ILMN_1225386	9.55776529257896	9.53741262379531	9.57213187773935
ILMN_2799667	9.97867538026727	9.95975098366661	10.0360792617926
ILMN_1232900	9.4211852112366	9.50602321304314	9.52463900144152
ILMN_2687845	5.7150330599663	5.56363854190197	5.72155221042303
ILMN_2720620	7.65941822322843	7.50780705894871	7.20974414984968
ILMN_2637165	5.91251526455918	8.30198478422045	8.04654744619859
ILMN_2511867	9.53413496360383	10.5907273830741	10.8028677066269
ILMN_2511868	9.68032330183068	10.7069325305884	10.8771752178247
ILMN_2901363	6.33396506024132	7.3991340573343	8.15907023369176
ILMN_2706468	5.57773838257588	5.56287045778872	5.58421711613518
ILMN_2892211	5.47521353481868	5.46880582936611	5.47548550386495
ILMN_2730729	8.29548166757345	8.48843721542591	8.66435056829297
ILMN_1244393	8.98543790685202	8.97326351211512	8.98543790685202
ILMN_1257360	11.5826447512183	11.2298168103375	11.3190959062289
ILMN_1238640	9.80292504390053	8.76225146765486	8.1953205278488
ILMN_1216813	6.93706616939753	6.36525381637349	6.2093897426745
ILMN_2747677	8.97739222415964	7.82254385153056	7.49699860538522
ILMN_2594567	5.98228106097187	6.36551262063886	6.40554717647665
ILMN_1245869	8.31938219816622	8.91634327656295	8.97106085052357
ILMN_1226476	8.69803924168621	9.38901268855319	9.41304043651376
ILMN_2777175	10.4884969333822	10.9531172791241	10.582561020726
ILMN_2693587	8.71899206804025	9.38968446473412	9.13151746300965
ILMN_2733753	9.8711423733088	10.3477258116272	9.65547860750198
ILMN_2616422	7.7082486347996	8.06792960552278	7.93978605433564
ILMN_2490820	7.81317427672865	6.63189556811276	6.71439435947625
ILMN_2730249	7.79134937387427	7.42697669998919	6.66297194143855
ILMN_2693258	8.68974562326926	9.65338664361374	10.0129126766691
ILMN_2709179	5.53522404531803	5.52942503584333	5.69854651141073
ILMN_1259209	5.63079490619197	5.73382476689641	5.59788907233943
ILMN_1222196	6.07955753009015	6.13153797230363	5.95706256284797
ILMN_2767039	5.65896948410997	5.58427745871016	5.61719061760423
ILMN_1217065	7.11282208953073	7.97072502823409	7.16603986026183
ILMN_1227353	7.60911937891745	8.0961073817807	8.64721651790388
ILMN_1238583	9.48536101075849	10.0294542661972	10.515165298278
