liver_hcc4.4_cells_myc_on	liver_hcc4.4_cells_myc_off_24hr	liver_hcc4.4_cells_myc_off_48hr	liver_hcc4.4_cells_myc_off_72hr	liver_ec4_cells_myc_on	liver_ec4_cells_myc_off_24hr	liver_ec4_cells_myc_off_48hr	liver_ec4_cells_myc_off_72hr
ILMN_2967362	9.06410135704101	9.10725497363287	9.01804682344888	9.51230531749046	8.83208602554352	8.95760345060086	8.85427501913383	8.85890535297222
ILMN_2633457	9.06622399943499	8.89339281522186	8.90664118317349	9.08279045884305	9.04221637736433	9.27973740612995	8.9196720300841	8.93889546167707
ILMN_2679428	9.91001342831087	10.3214354656854	10.5453248201182	10.1439804184124	9.65440736740828	10.1471979277271	9.93140352480455	10.2394168384704
ILMN_2661628	5.79200477945553	5.56570774980501	5.53871569607175	5.49617893750326	5.77483294184398	5.73387529131749	5.96999061424153	5.77269023612155
ILMN_2846731	10.1263041920352	9.70307203272713	9.36295779853594	9.09865161113524	10.1076770002891	9.85297391430356	9.82271081178241	9.94700405867868
ILMN_2473692	5.95548264400271	5.82144057727544	5.80193823425844	5.83618915647918	5.85954450784716	6.24986253497795	6.07403656242932	5.72799558163185
ILMN_2679823	6.76371899750254	6.48699512669425	6.87204384982034	6.56585653911578	6.39441967035887	6.5480283428041	6.37589060927844	6.28644954964627
ILMN_2476742	5.7650904326332	5.78780297082822	5.939559939075	5.58319607198348	7.30567577957187	8.17607432672385	7.91677772186647	8.25030428106392
ILMN_2477432	7.24018217165168	7.3481898090639	7.56668255846056	7.62216496039231	7.5702152881099	7.47104953836038	7.38834529967937	7.83057026759847
ILMN_1220320	7.84835518768698	7.9061801939856	7.71238177787924	7.70908958676625	7.72280778726924	7.60806026221879	7.6512483436667	8.00818026105254
ILMN_1222356	8.64794718701698	8.25619860260284	7.99852224210733	7.81006451382436	8.24572994245686	8.48093542239516	8.69313678267601	8.78094594499817
ILMN_2543514	9.34436293618984	7.92771078780791	8.47814013552055	8.77676085052434	9.7511172753954	8.73358190475731	8.93999470060287	8.86019712485247
ILMN_1235646	5.7796252404313	5.53503239231569	5.71668922715089	5.69658430944533	5.51795959060969	5.68552588865129	5.50032197758984	5.49257814888708
ILMN_2590894	5.90168372153769	5.85281546082911	5.84191919920456	5.8537925044563	6.04661607044963	6.00082421401388	5.9988638248699	6.09119752700066
ILMN_2427096	9.43395310941017	8.45066896884373	7.10149105932077	7.40638445403916	8.72054362706713	8.14285451162133	7.32347917235132	7.68400280150748
ILMN_2593774	10.2107632594023	10.4165072708044	10.2270958959046	9.46411065551036	5.77808159892537	5.42651175314399	5.62755671936403	5.54363789559569
ILMN_2524691	8.77297588439684	9.40538851414739	9.8791526358394	10.0440887439148	8.64107817735921	9.42845190865046	9.49294542400702	9.30838067199781
ILMN_3162133	6.72399766477308	6.83569678831398	7.23080811712171	7.42714719186116	6.53880682038978	7.21201333891617	7.30486190769557	7.17736746049257
ILMN_2734924	6.40328363808911	6.24875132282048	6.11919606469955	6.27019112157711	6.22871820328678	6.13869013387797	6.22632741088959	5.97305371332101
ILMN_2493688	6.20758176626167	6.13754789003882	5.88997047852008	6.09521441932156	6.05201029110374	6.37733292648098	5.68769172939011	5.76665813250947
ILMN_2856588	5.63147826189424	5.81854095703368	5.61681320950299	5.71021177619101	5.65230051724618	5.67095226331081	5.75988648593255	5.72446276102918
ILMN_2963792	10.0415166887341	9.6130374006447	9.86447289436341	9.74661582266852	10.0492033095381	9.70203475244992	9.79832703830624	9.51056522742013
ILMN_1225861	7.34281749801856	6.89630636552732	7.11738869195737	6.92058643697126	7.30071107297628	7.14707502565199	7.48963966759381	6.76552806658991
ILMN_2699367	7.39775034838829	7.7447062088315	7.52274442596465	7.24483866886698	6.474369459847	7.03220459376912	6.21651238942551	6.40158140551869
ILMN_2483405	7.38238950202774	7.0294766286591	7.2315821693783	7.21093806552823	6.88059090038869	7.00075946917102	7.28867266395306	7.08785104371144
ILMN_2893564	10.6335783350785	11.20938368141	10.7450233048916	10.5680465974126	8.94477149504872	9.6229809417005	8.88402295973634	9.50556890971602
ILMN_2543507	6.64609384086452	6.06207930987804	5.91483853060207	5.81896036005059	8.46102016742643	7.86231112593336	7.26025494135436	7.80660874629984
ILMN_1259596	7.86296181123499	8.36998599282736	9.33434351859631	9.5669192053993	7.57291353633963	7.60309571392883	7.99568116595189	7.68846180146713
ILMN_2795854	10.1693267444435	10.3745333672868	10.2528702924259	10.0280832305801	10.3695534540952	10.4056367725543	9.88627371708032	10.0161613320517
ILMN_1217003	5.7652543018885	5.71010481721683	5.75529527304559	5.73764786138224	5.98874423931272	6.01412446897293	5.63680436624811	5.83498953693394
ILMN_1230347	6.01088202976167	5.90691626332945	5.96723467573356	5.99007817385723	6.14270484754384	6.19444309568347	5.64938003197176	5.50531480029903
ILMN_1253503	7.75846034031809	7.51397062321687	8.14172890674197	8.41855539381931	7.50364956344414	7.02049567307435	7.44139975346587	7.4121046799647
ILMN_1219820	7.81353767580345	8.04200766958684	8.34426894036416	7.96124456244121	5.64070052450291	5.77245020892496	5.77463537101824	5.73994575937365
ILMN_1223051	9.30838067199781	9.59860424876437	9.67134939490705	9.67497059696765	9.26263443340398	9.69768828086482	10.0154930917142	9.73344380713537
ILMN_2734290	10.7733007795164	10.9072351669636	10.9709020838421	10.9118140230215	10.3463784049049	10.8673663954445	10.9479617816911	11.1106319923998
ILMN_2943319	10.2515075599249	10.306339717605	10.5762610046638	10.4208361911118	10.1739322084674	10.5508145904568	10.9997454101939	10.3557530127176
ILMN_1236653	5.89439328787164	6.03290359289817	5.83392325914158	5.73604796250055	5.79190648271517	5.86454853756556	5.56085554925891	5.58717729034313
ILMN_3135697	7.06898969657126	7.27512487644492	7.13164594138352	7.13712704701149	7.02644515032897	7.11738869195737	6.79650280347856	7.29551997057383
ILMN_2755544	6.40974923163124	6.75740081078647	6.55408051908732	6.57078123680112	6.3073810038201	6.46654108838355	6.58479308681776	6.63491495676698
ILMN_1254390	6.45489076986972	6.58955795345662	6.46788222349467	6.44719706647861	6.58322951240863	6.49918837447451	6.67737532666349	6.78114583452615
ILMN_2574051	5.88683900491808	5.80416516778935	5.89615433437878	5.77979816779823	5.82788877647434	5.76871018392058	5.98161057637459	5.63661610209301
ILMN_1255564	7.26294399974751	7.94161019173027	7.66139600015711	7.56815326827626	6.35053143554589	6.67695125038445	7.30253314511899	7.42294168343081
ILMN_2740207	5.39161707340994	5.79387303146187	5.86720666494293	5.98078413262318	7.69666774477724	8.6969267217222	9.11205636629209	9.02216956756085
ILMN_1248750	5.40742787538671	5.49199391252311	5.41198778242242	5.60808926761336	6.57569156318748	7.10084995599634	7.75754660537256	7.80108386415591
ILMN_2615431	5.77087152035739	5.78080567783694	5.81702792706805	5.82216513044713	5.36727534587816	5.40017345276905	5.50796707951157	5.42685370698738
ILMN_1238691	5.78881087750804	6.00421650487165	6.27772374648029	5.96122182609159	5.67201719249099	5.7165823701081	5.88545887337743	5.72967698887106
ILMN_3105117	6.2306555381839	6.34711783217462	6.31254138629114	6.46426151243365	6.34459287277069	6.08158566808968	6.51635418463612	6.2584557253321
ILMN_3031706	6.12928546437198	6.18305853548787	6.30488494596778	6.16760016482759	6.52258655272713	6.11219624815105	6.05074641571211	5.88499529113799
ILMN_2679477	9.82331606407028	9.45799763787346	9.29262498103746	9.0833458552457	9.21943195164732	8.55977303637778	8.42601808099266	8.75006462205704
ILMN_2933887	5.61735208181016	5.57013049147853	5.55056257031988	5.65494064487291	5.27246173678889	5.58144465171872	5.80102068013979	5.53315772788276
ILMN_2623480	9.39365738496334	9.71674140967409	9.30736485371135	9.2800706786491	9.26661649875884	9.28628851619177	9.13577757205358	9.31311068350833
ILMN_2753515	6.63124520460664	6.51136267814492	6.24740306492391	6.2056237808022	6.85484929780543	6.74008443803902	6.88978931046055	6.97893177928731
ILMN_3150536	6.32329320765175	6.55177978907134	6.2459234098597	6.35624890018009	7.0650676376407	6.80994199714394	6.76286169451851	6.96056615303681
ILMN_3071764	7.4651086285152	7.05463836706101	7.01858215722683	6.96995729831642	7.60644130275734	7.49073266915604	7.39301155275556	7.49840167234637
ILMN_2591158	9.00933915847769	9.09645811448225	9.00291386354751	8.58258803766866	5.60333666427898	5.75727738974642	5.59846935087729	5.93780410731453
ILMN_2548361	5.84869936055909	6.16579732753317	6.11260253383888	6.02037779703383	6.08307699201224	5.95334134755303	5.90298441516309	5.94654422512684
ILMN_2798079	7.62845073492362	7.62389456380662	7.25764924855134	6.90195309838783	7.65411076328469	7.80010967861746	7.62845073492362	7.60099427213759
ILMN_1236716	9.28266819086142	9.23200727731375	8.8850471670277	8.52600418754807	9.34842863115637	9.15117085586684	9.10305945106143	8.8328047866525
ILMN_2631656	5.56443106438098	5.53290601227359	5.4218666869502	5.27246173678889	5.59359571885798	5.59046972091714	5.69727904520032	5.3944870465826
ILMN_1235616	6.1359568441564	6.11851990517766	6.18244520688766	6.25729529036565	6.38083862730721	6.08066110061322	6.46315222847887	6.43810512015216
ILMN_1217040	7.07214667590346	6.48032220336509	6.81477680410516	6.93536780842713	7.71835152175736	7.30000082478538	7.74199475444247	7.59675432843075
ILMN_1228127	5.62913156395912	5.69155182163417	5.55093459281689	5.60983871712246	5.51835010871698	5.53683959967623	5.55810068265781	5.33848873023526
ILMN_1234329	7.88369870358769	7.59818671109608	7.64762571181675	7.53163147349925	8.73243198031086	9.10514162757701	8.83208602554352	8.65077900681412
ILMN_1234692	5.52856080959922	5.53417209033509	5.58856837261651	5.57589509293321	5.66411806718029	5.60470962838735	5.55031014055733	5.57773519824831
ILMN_2632839	5.45429620873768	5.32831117872889	5.67528999385986	5.47552426554869	5.60797198536168	5.76888164633515	5.34960129576591	5.73088517285558
ILMN_1249480	7.32609866304193	7.40573512276242	7.09256635434568	6.97506881693924	6.47845486126965	6.57164791634631	6.32429890577629	6.6323453838042
ILMN_2688415	7.55957134890713	7.83475442560822	7.55224314184174	7.56189497149574	6.74843731535869	6.85367472158629	6.72901434435419	7.04516321505719
ILMN_1226962	8.25537828062646	8.07089737515598	7.89061388677444	7.83313297392296	7.44784147526079	7.31574814517911	7.08125599763506	7.11444810659116
ILMN_2646511	5.99691169640452	5.88774778076221	5.91755145783022	5.88525596387718	5.57955598960592	5.5765876653825	5.65300780017504	5.50361365021056
ILMN_2514368	5.55680578988922	5.40052674387214	5.63214473762584	5.50320063345698	5.65087518351096	5.71113979890593	5.55825592282711	5.59629875565201
ILMN_2749842	5.6939589621556	5.61001027403059	5.70516449819311	5.59712683073635	5.77918386655873	5.66098949396632	5.72118085934458	5.57098005452627
ILMN_2849016	5.77504560164053	5.66298792244286	5.61265799217506	5.73082798985937	6.92232378727389	6.15542834121974	6.13222774473091	6.28711433353709
ILMN_1219591	6.87434754421921	7.01053439974351	6.99569635675933	7.21630679990132	7.4550906564672	7.83656546621803	7.93374162042589	7.50364956344414
ILMN_3004177	6.34076844895361	5.95960081867889	6.17093315806509	6.25937673023031	6.11328574389615	6.35656991204789	5.95367315133064	6.08254202906009
ILMN_2681984	10.763851290242	10.9997454101939	10.870620366846	10.9205886326669	9.87164485158905	9.88124835606864	9.88799762576898	10.0934152039124
ILMN_2654443	6.07682823393538	6.2719692363355	6.20902344181598	6.14770316662874	5.94682769147998	6.2056237808022	6.00346588138916	6.16494239039839
ILMN_2687854	8.02150728015743	7.78060784073141	7.72636003723986	7.78940436718202	7.8943596500599	8.166630281976	7.71275060943895	8.10070661776365
ILMN_2737374	11.6948967837838	11.4756761247452	11.2318902374064	11.1976403611206	10.5021189803936	10.0098196092417	9.94409874870717	10.0098196092417
ILMN_2984793	8.73183262389482	7.82815354566824	8.02411622895743	8.16373444915351	8.58179622984418	7.65609114558907	8.01300122442559	7.58969215180017
ILMN_2523256	9.86682931423191	8.90270812453639	9.12518694182884	9.20271501782133	9.55070295083299	8.81607041382299	8.80232668591382	8.95101553250856
ILMN_1258543	7.74375713151086	6.94360505787072	7.06112408381228	7.234570535538	7.85913701982041	7.0650676376407	6.93853810028831	6.967713032236
ILMN_1228208	6.02689055685371	5.85820820170446	6.04876753874501	5.8407867024542	6.14692999791534	5.99991433743882	5.9920028437411	5.99330113047255
ILMN_1250000	7.45129396136859	7.56189497149574	7.6460302251859	7.66402632597209	7.58721598402038	8.06894631396229	7.86669551972238	7.64624619738326
ILMN_2752665	6.6743687358623	6.436855013419	6.41525457051135	6.2746246192902	6.56764514968515	6.43489387171775	6.49481761201805	6.76148109049663
ILMN_2466453	7.77962957371646	7.44475029302528	7.027031270312	6.78506824324858	8.33346214201744	7.66106334142339	6.73938804207498	7.31898153919132
ILMN_2835694	5.84898960750695	5.79598306835714	5.76892973417886	5.8314024173608	5.95713373986565	5.94758492694498	5.90886393424998	5.91998562864972
ILMN_1217606	5.96677268262575	6.35318847334092	6.53235588632342	6.63911013037392	6.34942724937175	6.00954279270804	6.20448047168445	5.97957198690702
ILMN_1259764	6.73978786541428	7.60202124229238	8.05361348998509	8.32929113836554	7.50086886138578	7.50424993924915	6.86905813458349	7.0421099576169
ILMN_1214120	7.76442121718321	7.33233904610285	7.21512415800308	6.93922349177764	6.45664292526641	6.29950003152851	6.04884307624131	6.17853516444492
ILMN_1248734	5.4659713636856	5.40941215208525	5.46507874453058	5.51328054780031	5.54722381194216	5.51234779092467	5.46222176332759	5.47513864244693
ILMN_2766279	10.8544230226507	10.7291853416557	10.4635432753133	10.3435040117157	10.6395260084424	10.530325859979	10.5003340093117	10.7869490497109
ILMN_3127704	7.92674015192697	8.08858579678011	7.91339037622236	7.89660789753882	8.34982845332768	8.41456558756486	8.34737250158604	8.34546313078418
ILMN_2500434	6.75721332466302	6.88707944686972	7.00356133987851	7.1044669263599	7.82077538712999	7.66492197133983	7.60492214861438	7.59596932756333
ILMN_2775285	7.82728156506404	7.38356066373759	7.23137360383223	7.12907677410016	7.44017152336998	7.27826812259292	7.12621544797558	7.22478710189778
ILMN_2973024	10.8587347928806	10.073682065896	10.0597862776764	10.1519481847512	10.491747019279	10.0638871822029	9.93869538475106	9.83405655140727
ILMN_1212605	10.0500639508767	9.33242078682641	8.64981091555344	8.51427254951794	11.1160160682815	10.1693267444435	9.90723723282874	10.1566195933207
ILMN_2939012	12.4945869287621	11.8936008760904	11.7199639980317	11.1884487571736	12.0028308784862	11.1174235476627	11.0787017226216	11.1751458607731
ILMN_1216409	12.5033616560722	11.7556861692585	11.5777278045713	11.0044704930617	11.7647672195825	10.8758432118413	11.0306331718267	11.2115059023175
ILMN_2505258	5.78501303725439	5.84816101630497	5.70434997870177	5.97247123616285	5.76440524296717	5.83536518057051	5.99281444878973	5.97122911562831
ILMN_2444941	5.88884295576822	5.68299756735447	5.77705501740241	5.79064205654585	5.94971409154342	5.97986975415178	5.74314937400134	5.80694063520661
ILMN_1227873	7.65666439870163	7.60845157331071	7.09210143764916	7.04997920270779	7.49465001329672	7.68940706156226	7.10557738384506	7.12944312144789
ILMN_1249000	5.57082189034	5.59157672477052	5.57733176387387	5.54989996345139	5.51313231704839	5.58514684583273	5.3872489641139	5.39629553182951
ILMN_1218880	6.22916391015732	6.26937469849361	6.02623310378117	6.20985463248799	6.24361710371271	6.12413718655825	5.93528402651337	6.14295705215736
ILMN_2680463	8.01207871143526	7.69703157699589	7.68759613909156	8.21189255207146	8.66316268755202	8.12670937644948	8.34683702905336	8.36058139537859
ILMN_2719431	6.25055118720305	6.23456909858263	6.29774016555883	6.28018297252175	6.03413153769355	6.42317756749305	6.40069524614904	5.86614653682611
ILMN_2982736	9.11355950642968	9.27765750100343	9.38693469648656	9.19656210916069	9.58740589715974	9.92466577762137	9.72793755243967	9.71419173762985
ILMN_3008277	11.1652513007362	11.5015078770524	11.422065423377	11.3246853874767	11.3785846394186	11.980811845429	11.4630652202452	11.951058183132
ILMN_2668977	11.7556861692585	12.1408294912428	12.1056178456276	11.8513374672255	11.836352890737	12.5033616560722	12.1056178456276	12.5788875444258
ILMN_2688822	6.94306069072981	7.69574976021273	7.65738187317038	7.29603472391453	7.01810919016228	7.31403732987312	7.08214478246924	7.19457330534847
ILMN_2648580	10.2681727997414	10.4542498061718	10.5722439245253	10.8514356622951	10.7380067343262	11.284308584367	11.1274880318458	11.4278803287617
ILMN_1225225	5.66009236609145	5.9501241757694	5.67052153228572	5.73088517285558	5.92628567495234	5.74985893807769	5.80883636931643	5.58975157930962
ILMN_2541190	7.73368785749265	7.67038627171948	8.08040310955854	8.21990172426788	8.57639236851308	8.45739329481569	9.06580005051333	8.63213168384072
ILMN_1242559	10.4606206090959	11.0712070861921	11.4063263987934	11.6604657172102	11.1048480260622	11.1702790569721	10.9750281604153	11.2787397539653
ILMN_1218353	5.55090570391588	5.41168990499833	5.4418492445157	5.48419280334409	5.54166769335252	5.59904893724702	5.50004932462248	5.52332083334031
ILMN_2664993	7.91160912482121	7.19681319820486	7.08056493395521	6.84546193379856	6.95229861693859	6.98757284367749	6.8011273652358	6.98306969908431
ILMN_1245875	6.43075366714765	6.05681307656773	5.74985893807769	5.89327046176215	6.79223775178454	6.6854061852206	6.0829838859478	6.44472441475126
ILMN_1241455	6.63253246117994	6.16676728084718	5.93607506037415	5.72790337349721	5.968826114371	5.95661655251047	5.70915658321755	5.75700290511094
ILMN_1248601	5.78212400825675	5.74995354026542	5.75544814072586	5.56303591723923	5.75920850878848	5.86538664221865	5.62265637972033	5.71113979890593
