,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
Olfr177,2.80784698826028,-0.726456729680227,0.916225235617379,-0.790819401928824,0.429049386312102,0.534210791524776
C130089K02Rik,1.33615569085916,0.738670742251581,0.933869655378406,0.790794946760286,0.429063659206467,NA
1700010B13Rik,1.33615569085916,0.738670742251582,0.933869655378406,0.790794946760286,0.429063659206468,NA
Gm45509,11.0092025928989,-0.563413410812745,0.712141511535837,-0.790392965966204,0.429298308857364,0.534485117196407
AC142113.2,6.75698537139373,-0.577066617382646,0.729099929254486,-0.790306539272302,0.429348768752588,0.534506126576827
Cbs,6.70072937006956,0.690540661571722,0.882994262628221,0.790266094154502,0.429372383664075,0.534506126576827
Rnf2,1502.62599156406,0.249866556906612,0.316218824421663,0.790169455552157,0.429428811628173,0.534540765986341
Zfp612,34.6593288402391,-0.361406482761967,0.457809691548543,-0.789389616400123,0.429884322900332,0.53507213524371
Gm26732,7.82617583601678,0.660229483565761,0.835894444463929,0.789073283695517,0.430069175736307,0.535266570680331
Gm37744,1.49417790443355,-0.728104925088007,0.930462517826768,-0.787963018144032,0.430718337990572,NA
Atp6ap2,1443.80225090924,-0.203149758194648,0.257841278387489,-0.787885934072372,0.430763429448391,0.536094941263966
Cnst,944.897049466414,0.175843545714369,0.223217063111114,0.787768969429823,0.430831854861271,0.536144395758575
Clps,0.819569644037978,-0.61529269748374,0.720122322316327,-0.787304314561693,0.431103744589623,NA
Gm3252,0.819569644037977,-0.61529269748374,0.720122322316327,-0.787304314561693,0.431103744589623,NA
Gm12185,18.959482477467,-0.508234966738906,0.645375791729671,-0.787289033319843,0.431112687997173,0.536458154735946
Hoxb3os,3.26621825934715,-0.734101009825968,0.936566318098011,-0.787104771043844,0.431220536697404,0.536556631846724
Gm21844,7.30790767847009,0.640098106467024,0.812849663934028,0.787031736121988,0.431263288362222,0.5365741026697
Batf2,4.83651175608141,-0.704450092858694,0.894840040959243,-0.786886697760889,0.431348195189804,0.536644016768889
Taf5l,2957.32827197751,-0.117964069655681,0.149929821160392,-0.786795310224983,0.431401699294003,0.536674855761541
Pnp,1295.81006764727,0.225909950908301,0.287187165036926,0.786629159138304,0.431498984614755,0.536755912705375
AC126262.2,6.0998123663309,-0.630973608588398,0.800550530645933,-0.786585932168087,0.431524297094455,0.536755912705375
Prl8a1,23.5326818561281,-0.629909574139265,0.800997137928484,-0.786317968648627,0.431681228085446,0.536915378123845
4933432K03Rik,1.10263738234242,-0.618981913756347,0.907214674938133,-0.786282904419818,0.431701765656594,NA
Fetub,3.16759642050244,0.709600300411938,0.900879198047254,0.786162798964567,0.431772117262557,0.536982119302971
Sugct,6.23641310215528,-0.593767527167469,0.754017033947964,-0.786114585623778,0.431800360029522,0.536982119302971
Gm27176,9.07348241735358,-0.528261243603058,0.671368506206127,-0.786030159712529,0.431849818241942,0.536982119302971
Gm27221,9.07348241735358,-0.528261243603058,0.671368506206127,-0.786030159712529,0.431849818241942,0.536982119302971
Zfyve27,999.768754402925,-0.161578766148538,0.205619171069499,-0.785815457163582,0.431975609631087,0.537102798775556
9130008F23Rik,3.26205579055531,-0.714982313120335,0.907609987065969,-0.785633012604663,0.432082518170844,0.537199985503919
Mdga2,1.69084058671927,0.73166570882964,0.92798786888461,0.784869865768509,0.432529871704595,NA
Gm45242,9.44839865334969,-0.511322355932411,0.651055598084424,-0.784726060571433,0.432614199734465,0.537825236402409
Slc24a3,1.5602336766803,-0.740521301590287,0.936668962936763,-0.784603043366058,0.432686345142914,NA
A430110C17Rik,11.9620236124446,0.541924695887594,0.690311299159497,0.784499725058733,0.432746943197814,0.537954477944922
Pde9a,1.77559127098601,-0.717045706090914,0.936138343131428,-0.784403567104414,0.43280334598929,NA
6430550D23Rik,23.552158555458,-0.406372392813599,0.518689485584059,-0.783924252979184,0.433084557839616,0.538338363915171
Osmr,1.34777037724651,-0.73284709177152,0.935465349761498,-0.783603638440671,0.433272720211702,NA
Gm13977,11.4107713127655,-0.485119721047994,0.618760624215928,-0.783506871497379,0.433329520117626,0.538607036544181
B3galt1,1.49282783699231,-0.732719962154036,0.936749874818442,-0.783430064712832,0.433374606948418,NA
Nmur1,1.00256942280976,-0.670435273131552,0.85556586172077,-0.78341002711309,0.433386369791347,NA
Osbpl2,760.637117106574,0.118161803099993,0.150940098789503,0.782839058457876,0.433721627974492,0.538990628658261
Ms4a6d,66.281526637081,-0.427873944829964,0.546491444443424,-0.782834636851318,0.433724224813625,0.538990628658261
Mat2b,1672.27807261888,0.130555124510883,0.16677294179899,0.782831720530719,0.433725937593156,0.538990628658261
Aatk,14.3261449343378,-0.546282573251888,0.697390331816694,-0.782784801105185,0.433753494302544,0.538990628658261
Ighe,207.950346721317,-0.716678864063534,0.919151023448156,-0.782673008660691,0.433819156301507,0.539036381365525
Gm11992,1.03090257342851,0.646812622540322,0.851026938315174,0.782411971657325,0.433972500405905,NA
Gm19553,1.03090257342851,0.646812622540321,0.851026938315174,0.782411971657325,0.433972500405906,NA
Amdhd2,377.872686402529,0.200732840140006,0.256669250226217,0.782066925911411,0.434175242839399,0.539416135991266
Plxna2,3.27182011041972,-0.713993987959122,0.910712954510636,-0.78205455932288,0.434182510231506,0.539416135991266
Dkk4,1.00942674901028,0.642580397455303,0.857813076352925,0.781928780961182,0.434256429570484,NA
Pcdhgb6,18.3283947805553,0.451134033556142,0.576838947356233,0.781832950058246,0.434312753811654,0.539542080296862
Zfp583,27.2236583646392,-0.415439874382732,0.531410560497408,-0.781687209219744,0.434398420513046,0.539612634162069
Gm10101,9.8406190026197,0.590736641437605,0.755225370922904,0.781529502456719,0.434491131799203,0.539691202454464
Rad17,818.991118466969,-0.123462239703038,0.157984752404751,-0.781481379063364,0.434519424438564,0.539691202454464
Nectin2,8.76932867861006,0.517348737024622,0.661788968221047,0.781073607155981,0.434759203842784,0.539953134012346
Flnb,744.721048269384,0.289430055803896,0.370744596792027,0.780672023199351,0.434995419239552,0.540210604702504
Spop,2493.76977808704,-0.125366790611246,0.160642347926428,-0.780409454171965,0.435149904815558,0.540366549574616
Gjc3,18.2241192392027,0.390579568281093,0.500520595119811,0.780193057481752,0.435277248151804,0.540473787498697
Rdh9,9.6550820881415,-0.58289161084198,0.747768488794503,-0.780094592080187,0.435335199375551,0.540473787498697
Aoc2,166.764849377173,0.203738804934144,0.261179724247009,0.780068818654759,0.435350368906189,0.540473787498697
9330161L09Rik,9.02311870897248,-0.588861626277834,0.753978938754585,-0.780066150232992,0.435351939483407,0.540473787498697
Gm26579,1.00052987930594,0.652586972341451,0.856535750060579,0.779957988432045,0.435415604008143,NA
Gm32391,1.79558396853716,-0.729058799561552,0.930512313880417,-0.779875710115991,0.435464036993629,NA
Wnt2b,3.26499367249032,-0.711971163726245,0.9106326798446,-0.779853238458176,0.435477265435658,0.540593464877251
AC154552.2,2.66898165566095,0.719081350511271,0.92033320263406,0.779498693352965,0.435686006991825,0.540816670076396
Gm5464,5.35171003283045,0.619428080160082,0.793586325512061,0.779325114355445,0.435788224195989,0.5409076258218
Ilk,1961.34542925667,0.181911479736641,0.233461832943208,0.779192102801999,0.435866561401007,0.540968931200918
Efcc1,2.65169353388574,-0.705088118913287,0.902609656388187,-0.779002241207362,0.435978394525742,0.541071798611568
Slc6a1,2.21913847912642,-0.722115389927462,0.934058201754415,-0.778883678390113,0.436048239316356,0.541117546802818
Gm43462,9.961140658153,-0.51564768352205,0.661613217197027,-0.778841369987033,0.436073164556543,0.541117546802818
0610009L18Rik,11.4150352048363,-0.484746667005288,0.622381597784032,-0.778359035553493,0.436357381327387,0.541434278291564
A130051J06Rik,13.8019702609102,0.513390817113035,0.659278148688098,0.778306786881824,0.436388175394798,0.54143654052668
Smoc1,3.1351157973507,-0.686972110547997,0.880486246712756,-0.777939162068385,0.436604879716768,0.541669450147814
Naalad2,3.44468719414753,-0.699676473760563,0.897893296841305,-0.777643500365321,0.436779208813631,0.54184975994145
Kirrel3,3.63215921652052,-0.706249136238266,0.907319605630919,-0.777380667852128,0.4369342147047,0.54200607584071
Klhl41,24.4530629347689,-0.357332590614505,0.459869475787658,-0.776910856158951,0.437211365802702,0.542313879039404
Pnpla1,9.10712057630655,-0.529780290069664,0.681385368719919,-0.77677686898226,0.437290425999943,0.54236280940764
AC152827.1,11.7714550010165,-0.471825428164275,0.607102134450658,-0.776745639922853,0.437308854136857,0.54236280940764
Ighv9-3,106.03991709487,-0.338523670463481,0.435896527640427,-0.77658074840493,0.437406163340867,0.542444636522541
Agpat4,246.61620098129,-0.238225496555189,0.306773514259683,-0.776535478367095,0.437432881215219,0.542444636522541
Sema3a,4.89871835696891,0.657434521383626,0.856249271115858,0.776242313349373,0.437605926693125,0.542623219477695
Gm7854,0.645530178253739,-0.576557982591354,0.794878567443607,-0.776117907500923,0.437679371195968,NA
Zfp970,43.7917657101091,0.47517663722103,0.612349980129728,0.775795803381176,0.437869562222791,0.542914101265955
Zfp202,67.6277729731733,0.268210303825866,0.345884770101773,0.775416825457014,0.438093396070043,0.543155597661737
Toporsos,71.0686783987464,0.264680369314756,0.34164452731625,0.7747073447205,0.438512610001776,0.543639281480809
Gm12000,5.98446097035451,0.652561471264027,0.841666259449596,0.774190660275867,0.438818050607712,0.54398186175428
5930420M18Rik,12.9577085491992,0.511306961091624,0.660162329143204,0.774062661848648,0.438893736409196,0.544039599373314
Gm6169,39.0505514379717,0.354281538070598,0.457674241309284,0.774006415306641,0.438926997506922,0.544044744422792
Jade1,976.957252462142,0.172858197496249,0.223421427674834,0.773686254302207,0.43911635061692,0.544222065466886
Prlr,11.9206345063948,-0.672601437272442,0.883583524816704,-0.773666057426017,0.439128297246543,0.544222065466886
Oscar,2.02092011522488,0.715085401339074,0.932485319389504,0.773453628355798,0.439253962213955,NA
D2hgdh,444.806075955421,0.141953623297203,0.183601277518593,0.773165247567323,0.43942459037492,0.544545177303633
Oaz3,8.74159650359,-0.544564027893591,0.704335273031295,-0.773126890994015,0.439447287928374,0.544545177303633
Gm33167,13.6210619034979,-0.444560663657673,0.574977251670292,-0.772846194154012,0.439613411143744,0.544714913536128
AC164092.4,9.74765297838942,-0.497322838291262,0.643021355527061,-0.772739407082144,0.439676619793821,0.544756378755183
Eif4ebp3,14.0800115731327,-0.557199591967924,0.720592290370468,-0.7726911715331,0.439705172749849,0.544756378755183
Cyp4a12a,0.786052596995554,-0.611942241284541,0.719044208139211,-0.772550861760256,0.439788234945369,NA
Gm8108,0.786052596995554,-0.61194224128454,0.719044208139211,-0.772550861760256,0.439788234945369,NA
Hs3st4,0.786052596995554,-0.61194224128454,0.719044208139211,-0.772550861760256,0.439788234945369,NA
Itih1,0.786052596995554,-0.611942241284541,0.719044208139211,-0.772550861760256,0.439788234945369,NA
Olfr1373,0.786052596995554,-0.611942241284541,0.719044208139211,-0.772550861760256,0.439788234945369,NA
Gm42838,0.786052596995553,-0.611942241284541,0.719044208139211,-0.772550861760255,0.439788234945369,NA
Syt6,0.839174527653768,-0.713912513704475,0.88668411347286,-0.771989220693908,0.440120811844068,NA
Vti1b,1018.63653679867,-0.133998134777184,0.173578794434309,-0.771973439057708,0.440130159055524,0.545246754778515
Prss34,3.8552200108169,0.714095557026412,0.92647429667623,0.771717019993425,0.440282047934335,0.545398766742545
Nek11,3.95598813630522,-0.650830337225683,0.841581761685976,-0.771487212616308,0.440418199021039,0.545531264680819
mt-Nd1,99234.6226099773,0.168109974770058,0.217961103032454,0.771284290501845,0.440538441804049,0.545644041280129
Gm19412,5.65255398546967,-0.588687226907041,0.761990108663356,-0.771054575768041,0.440674583435351,0.54572634345198
Znrf1,2137.77977984829,0.147364941535793,0.191130123552126,0.771019341212501,0.440695467511132,0.54572634345198
Gm9817,2.1838246213625,0.7136913620818,0.923455895315451,0.770949837816017,0.440736664931842,0.54572634345198
Ccdc189,56.5503463719679,0.271245273021123,0.351843346429176,0.770949475027818,0.440736879976594,0.54572634345198
Gm42685,3.4677224197031,-0.657439726253526,0.850145324618361,-0.770925835786203,0.440750892400031,0.54572634345198
Gosr2,2706.97639844951,-0.121531931415534,0.157678314103093,-0.77075869497749,0.440849974259415,0.545812863129129
Gm44737,5.63690042865458,-0.610783869158251,0.791618643311927,-0.770396736357083,0.44106458878919,0.546042401952913
Gm37525,3.12319973844554,-0.684158666950854,0.885583769728908,-0.770125431460508,0.441225491651865,0.546205419188031
Trp53tg5,1.80756260931341,-0.721873805015362,0.934149227670194,-0.769848335766837,0.44138986357047,NA
Gm45760,5.11329329027693,-0.607391721596828,0.787805978364397,-0.769417900459737,0.441645265401968,0.546673879771071
Dgka,9720.54321627933,-0.292359488022762,0.379989092144665,-0.769388999595197,0.441662416965242,0.546673879771071
Gm19461,1.13046155908469,-0.712604560033773,0.91527055346935,-0.769223538221106,0.441760619336038,NA
Gm38020,14.6640340809004,-0.509032807047903,0.661756399454931,-0.768831495478949,0.441993349073171,0.547047264955529
AC124569.2,2.59821027726454,-0.716605169476975,0.936517086138184,-0.76860636579013,0.442127025329642,0.547176476815157
Tnc,0.569983499220894,0.603009503516068,0.782773951877217,0.768124399648601,0.442413282278054,NA
Gm14305,3.54519114928493,-0.699254304663925,0.925442547530608,-0.767376042708291,0.442857968313039,0.548044800013402
Gm37864,3.48926082596927,-0.654622447180392,0.851019599402548,-0.767203607952179,0.442960468102887,0.548092758352494
Dph5,693.902527853517,-0.151725914968343,0.197768643746141,-0.767192574475077,0.442967027155776,0.548092758352494
AC123694.3,10.5945580950593,0.503957930567998,0.65662940048884,0.767162841021296,0.442984703029291,0.548092758352494
Lcat,8.36631933613107,0.55049554526549,0.717209615368093,0.766900887362947,0.44314044604558,0.54824915901932
Zfp867,49.7881094337854,0.277806785528601,0.362261845744647,0.766845211108699,0.443173552069302,0.548253823699158
Rerg,1.80711892543346,0.707201711126653,0.936487862569399,0.766649582812602,0.443289887105535,NA
4933438K21Rik,1.80085919990492,-0.71889359200769,0.934146994477495,-0.766542711505803,0.443353448049374,NA
Gm44745,1.95223376005561,-0.716084926042598,0.935863422789701,-0.76651560751257,0.443369568782897,NA
4931408C20Rik,27.2545553028468,0.45650286142342,0.595581720515108,0.766329683460527,0.443480160487091,0.548596817536619
Gpnmb,3.36642264727321,0.697853545293606,0.912048566178696,0.766058147243821,0.443641704497121,0.548760329296889
Gm34623,2.52232764961315,0.690412328492438,0.898368167693622,0.76600383948228,0.443674017640421,0.54876397853619
Dmrtb1,5.70541104419892,-0.579113702936328,0.754627850671381,-0.765920275041166,0.443723741147201,0.548789160101916
Flywch2,9.07448422962604,0.529253901231017,0.690735439796632,0.765729306819407,0.44383738527474,0.548892974610479
Ighv5-12-4,3.65226558338484,-0.67345294943255,0.878152069012027,-0.76566662639015,0.443874689672612,0.548892974610479
R74862,31.1659916805764,-0.309001934662368,0.403513055348282,-0.765631174152486,0.443895789943966,0.548892974610479
Gp5,8.9548162213792,-0.56951198428697,0.743313615729011,-0.765464342133612,0.443995091813008,0.548979442334986
AC133174.1,1.0041723782585,0.633231598536704,0.849026470578178,0.765419961402511,0.44402151027793,NA
Gm26668,24.3080804812495,-0.411446101077464,0.537468641350542,-0.765347703317204,0.444064525182345,0.549028970040543
Olfr419,0.563295093698112,0.617268511975536,0.780592710477492,0.765320454452838,0.444080746923138,NA
Dnajb12,1360.56525386068,-0.109826839857554,0.143511648515468,-0.765281396899056,0.44410399917985,0.549041452713648
Sphkap,1.50257815836973,-0.705936577967095,0.930061948556486,-0.764915211674074,0.444322035187531,NA
Ache,12.9892630884777,0.554870357973665,0.728088546080921,0.764638787422999,0.44448666568339,0.549478191226146
Lin7c,1594.8222973186,-0.11813978344989,0.154522318379424,-0.764548158396508,0.444540649353758,0.549508578330074
Gm16066,1.00882429989766,0.621128511887231,0.849978396752895,0.764527383427491,0.444553024603571,NA
Gm16153,38.8990835439239,-0.322241777516698,0.421518735045306,-0.764421830247878,0.444615903640563,0.549534687347898
Glipr1,1335.92043481695,0.225845707999126,0.295449142847403,0.764413981620544,0.444620579345474,0.549534687347898
Amhr2,3.08797383235684,-0.712696208097389,0.936778091379968,-0.764264169607801,0.44470983303825,0.549587634812184
Nog,2.67832169066059,-0.710497608100541,0.93646634185074,-0.764183826801912,0.444757703183662,0.549587634812184
Gm43123,13.5886814416684,-0.483298253775776,0.632154653013679,-0.764181021085063,0.444759374949283,0.549587634812184
4933433G15Rik,2.70574151051266,-0.695711347709189,0.90765961800397,-0.764144650496844,0.444781046419513,0.549587634812184
Itpk1,1244.8720023386,-0.247182295495079,0.323514227391503,-0.764053739085714,0.444835218756246,0.549618233725736
Mroh4,0.78524614186561,-0.488261237816812,0.723563783421106,-0.763817740360977,0.444975863356176,NA
Tmem214,1365.49702822647,0.118796544618784,0.155531265406407,0.763811449068796,0.444979613029654,0.549760295360032
Trav9d-1,14.8832128368926,0.709582873169988,0.935596665744573,0.763698701785184,0.445046814600671,0.549806975017975
Amotl2,19.9835617079711,0.546877537005269,0.715623453945495,0.763612387589201,0.445098264979848,0.549818316636587
Slc7a7,206.355661471717,-0.298483484927384,0.390888919190673,-0.763584592448984,0.445114833897563,0.549818316636587
Gm30055,1.31106291879253,-0.717826476895816,0.936239891653846,-0.763561953083347,0.445128329674396,NA
Gm26643,1.31106291879253,-0.717826476895816,0.936239891653845,-0.763561953083347,0.445128329674396,NA
Kl,3.47804746744816,-0.65122682538965,0.850624782056888,-0.763501605258848,0.44516430535449,0.549843083918449
Gm29502,0.856313473985455,0.666290211436829,0.890663335967085,0.7634663864573,0.445185301414809,NA
Gm45290,0.856313473985455,0.666290211436829,0.890663335967085,0.7634663864573,0.445185301414809,NA
Rock2,1944.2190856496,0.141867245659194,0.185852287077254,0.763333074439976,0.445264781894132,0.549930842507232
Slc9a3r1,3290.4486343596,0.112744967682786,0.14772313746467,0.763218123106652,0.445333322247878,0.549951974223023
Gm37819,3.99085205409942,-0.652184811663615,0.85286224704427,-0.763205675250366,0.445340744710323,0.549951974223023
3632454L22Rik,2.10688188470561,-0.706353343256249,0.93293843659097,-0.762994830493998,0.445466478860598,NA
9030612E09Rik,2.17577434120225,0.709201005590127,0.927059569155477,0.762950102193223,0.445493154521777,0.550103836462339
CT009713.9,1.80450169885749,-0.71517293633679,0.934163217495734,-0.762928087848636,0.445506284064798,NA
4930417H01Rik,0.751498420119472,-0.612517142713729,0.724661578134981,-0.762729197102412,0.445624914199101,NA
Galr2,3.96575245616963,-0.649056644835522,0.849088997676616,-0.76271189169969,0.445635237009844,0.550222657598465
Gatad2a,4803.50985784974,0.11188416942437,0.146696778960634,0.762690056666134,0.44564826197592,0.550222657598465
AC123619.1,0.999927430193316,0.631020309283791,0.848700716016093,0.762659119568925,0.445666716847988,NA
Ttyh2,57.2931074194319,-0.415643962009341,0.545034013966649,-0.762587074666654,0.445709695400842,0.550262154666821
Car5b,22.7102382626271,-0.388268872363357,0.509353325709337,-0.762097542323842,0.446001789579074,0.550586395762159
Tm4sf1,7.52381238521606,-0.600974185787626,0.788762674355049,-0.762033562927909,0.446039972861501,0.550597163329497
AC133207.2,4.84258585180972,0.601151311479907,0.787553503620333,0.76196873093353,0.446078666878758,0.550608559890173
Gstm2,1.2048590836695,0.712406136385313,0.933767542335055,0.761790134168392,0.446185269603078,NA
Pax3,2.63646436778907,-0.684212037650803,0.894907911726005,-0.761702574885431,0.446237538211862,0.550759448861622
4930447C04Rik,1.80518640124792,-0.713863378112695,0.934165239136845,-0.761680924471864,0.446250462987264,NA
Il17rc,4.20129076195735,-0.641949151924331,0.842690569786207,-0.761665200649345,0.446259849864174,0.550759448861622
Ppara,1.26657780139273,-0.704918151630028,0.922837625738664,-0.761410908990054,0.446411673630322,NA
A830036E02Rik,4.49100165801656,-0.672493829544204,0.882901383921354,-0.761117004873913,0.446587184472247,0.551127039791457
Asphd2,2.89797631287556,0.701643348079254,0.936249618284571,0.760994730587283,0.446660214624648,0.551180769304724
Evx1,1.32976108591246,-0.70089826639026,0.923334843808595,-0.760585818904045,0.446904492625056,NA
Abhd18,174.511474481804,0.274569829650066,0.361184565407115,0.760255420035992,0.447101923693293,0.551660354072452
Ipcef1,1244.50252273103,0.229584465521716,0.301986878449886,0.760245434364169,0.44710789144071,0.551660354072452
Inafm1,276.780732765549,-0.228534218735272,0.300658765969915,-0.760108620610074,0.447189660149086,0.551709625705814
Gm16861,15.5945248929139,-0.431714522269787,0.567782258321525,-0.760079833836784,0.447206866061179,0.551709625705814
Gm45231,3.30790573526979,-0.692828964168546,0.910819511715629,-0.75996224000583,0.447277156039661,0.551731938731889
Fbxo8,429.983477234574,-0.136464015980504,0.179569182173153,-0.759950797217818,0.447283996132851,0.551731938731889
Ccdc151,1.83144864250966,0.710836959242524,0.936735784621346,0.759851183004527,0.447343544492397,NA
Rnf6,899.015335943136,-0.12692534852449,0.167072243665492,-0.759703250799896,0.447431985171028,0.551878060378917
Zfp341,328.234515631337,-0.152953305540929,0.201361875067833,-0.759591812141996,0.44749861489256,0.551898652849815
Prtn3,27.5063478548843,-0.471200013717731,0.62031230321106,-0.759493911497197,0.447557154823616,0.551898652849815
Nol3,4.01430526788768,0.688807166072004,0.90585119425647,0.759493114406799,0.447557631463643,0.551898652849815
Cc2d2a,2.80278674242299,-0.705886961138285,0.935924449856955,-0.759477776720347,0.447566803070887,0.551898652849815
Gm45124,5.10789503038825,-0.599142341611391,0.787667765444261,-0.759181502280431,0.447743989789106,0.552080716841632
Gm29773,23.5763905565966,0.35971273118258,0.473827980668432,0.759072343997042,0.447809281871192,0.552124796733785
Gm43499,1.67383299018171,0.709328693490635,0.930598034620741,0.759012713693877,0.44784495150575,NA
Olfr1254,3.68883807494763,0.637915581617709,0.838692023075305,0.758857715664188,0.447937675726739,0.552246666775977
AC117199.1,2.31354075803526,-0.706439711206105,0.929169836400993,-0.758776290544371,0.44798639091463,0.55227029418229
Cyp11b1,0.849630925192954,0.661964200351116,0.890276398336062,0.758224959882296,0.448316321334902,NA
Lmx1a,0.849630925192954,0.661964200351116,0.890276398336062,0.758224959882296,0.448316321334902,NA
Tcte2,0.60461600395176,-0.567007052490622,0.788160836887753,-0.757971877001266,0.448467818826587,NA
Gm36956,0.847437464897099,0.66466755807717,0.889991520044257,0.757746572419521,0.448602712454659,NA
G6pd2,0.847437464897099,0.664667558077169,0.889991520044257,0.757746572419521,0.448602712454659,NA
Tmprss11d,2.87406487438701,-0.691476572921942,0.911956282001054,-0.757735568818101,0.448609301085102,0.552984187073535
Ptch1,994.753817404407,0.168918033694041,0.222936631006924,0.757695894017971,0.448633057635798,0.552984187073535
Gm10332,2.26433831003706,-0.679017628880253,0.913152509785249,-0.757639213864834,0.448666997922353,0.552984187073535
Sele,1.45718310819145,-0.694695445463817,0.923410979907342,-0.75763186035724,0.448671401336871,NA
Bpifc,2.68603097343048,0.700143753394744,0.923151229404924,0.757611095081704,0.448683836095194,0.552984187073535
Mpzl2,22.6330538493887,-0.378324952402024,0.499500404962452,-0.757498679900292,0.448751156470054,0.553030686664611
Gm43075,13.7405566567497,0.502577577086235,0.663288551362937,0.757407514792002,0.448805755345658,0.553061503471911
Zfp369,205.112137954455,0.169815628346844,0.224267378314806,0.757203532299701,0.448927934321733,0.553156606089679
