"ID","Symbol","liver_tumor_myc_batch1_rep1","liver_tumor_myc_batch1_rep2","liver_tumor_myc_batch2_rep1","liver_tumor_myc_batch2_rep2","liver_tumor_myc_batch3_rep1","liver_tumor_myc_batch3_rep2"
11302,"Aatk",9.28954771784383,8.08258761667602,8.03348440221937,8.91953522686555,9.18158224983016,8.6096687901246
11303,"Abca1",6.96927547438073,7.29888434600568,7.3309469166717,7.63170069249722,6.56122479610885,7.01244723549505
11304,"Abca4",6.28176955156603,7.35528961388972,6.79697897679971,6.75815206262375,6.72803064192524,6.9909566495628
11305,"Abca2",6.49642710726186,8.87256438743558,7.7633813530413,7.4262279299992,7.79311424230002,7.75525946405438
11306,"Abcb7",11.6524418131576,8.14278640159119,10.08693239693,9.80784430669871,9.65961452193113,10.0360652039378
11307,"Abcg1",8.18094894565535,8.23966587989453,7.30228081257306,9.5010420373602,7.99102326522442,8.04688353594207
11308,"Abi1",9.31086432077166,7.93584953520557,8.66074211289419,8.71063732203525,8.59763805575325,8.52441022127175
11354,"Scgb1b27",5.61825989131945,9.22325739157148,7.44084960239984,7.3322854711944,7.56403150478089,7.34586798740674
11363,"Acadl",8.09406345610922,7.73708737920816,8.20032701476689,8.11417175073965,7.54298560549751,7.80481729963071
11364,"Acadm",16.1283359671911,9.94390252429379,13.2335402030124,12.932883500979,12.6778182665163,13.3002350124619
11370,"Acadvl",13.1418821187112,8.33318836157073,10.4301702078852,10.9537368549099,10.8192187690688,10.7470151287002
11409,"Acads",10.5499444675502,8.27933595412257,9.42405096547337,9.12278796967103,9.68859160894138,9.42313029925975
11416,"Slc33a1",7.32636844082916,6.98040626069474,7.39606293897932,7.42810701963173,6.82289293196188,6.96648651247485
11419,"Asic1",6.59265778500217,7.30149158420876,6.70839044068159,6.83596549260418,7.40175025082196,6.84219255431413
11421,"Ace",6.73760443730742,7.0353288785777,6.78434401467219,6.95180868090521,6.83876588691403,6.97094804927881
11425,"Apoc4",14.7567822600978,8.37130269036435,10.1322000055055,11.4630646357586,11.983049713451,12.6778555462092
11426,"Macf1",7.4832906755962,8.71060446290431,7.94256748149001,8.33115849219558,8.05405214406298,8.06001215925246
11428,"Aco1",10.2506673703789,7.78744968341771,9.36980492360064,8.82409363288286,9.25484764902182,8.62748790208781
11429,"Aco2",11.9858067365793,10.7330278782203,11.465322917866,11.0538522108964,11.5521013859545,11.3663927148823
11430,"Acox1",7.26393552501815,7.26691949015596,7.72346346816652,7.6278832700158,6.8978798189484,6.81248347321749
11431,"Acp1",9.90165485200116,8.57895306150921,9.43694499800246,8.98898447092375,9.53070364858434,9.00458270951019
11432,"Acp2",8.6837110515824,7.79645719205161,7.96305211279519,8.89100289543195,7.81973367396533,8.28654780507555
