"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"ILMN_3162423",0.0760505484096088,7.19240686576971,0.644899076994971,0.538692164848524,0.726947730264894,-6.98695990146595
"ILMN_2995474",-0.111755736196615,7.0887787994645,-0.644888173674399,0.5386988459865,0.726947730264894,-6.98696742208396
"ILMN_2971204",-0.141660684615745,8.34618159050266,-0.644682910850823,0.538824632625992,0.727060861728516,-6.9871089819462
"ILMN_2715744",0.121338117647809,7.9378242666648,0.644304080849116,0.539056829584513,0.727317548737189,-6.98737013717381
"ILMN_1222707",0.127589337304798,7.02423353453696,0.64417228684166,0.539137624620771,0.727321624596021,-6.98746096031977
"ILMN_2760080",0.0911590447024029,7.22799322759654,0.644162240945859,0.539143783462298,0.727321624596021,-6.9874678825637
"ILMN_1215724",0.083871370215264,7.08995656117251,0.643871745831099,0.539321895966748,0.727488725707367,-6.98766801002187
"ILMN_3029178",-0.0830003726538129,7.38739372359059,-0.643818747686823,0.539354394810451,0.727488725707367,-6.98770451273777
"ILMN_2993314",-0.314936225858339,9.46169985584228,-0.643754849143183,0.539393579443752,0.727488725707367,-6.98774851958966
"ILMN_2604070",0.0893783577476928,7.22019237550101,0.643484457713009,0.539559411321118,0.72765575889863,-6.98793469471569
"ILMN_2823980",0.246183504652526,7.298931296526,0.643313139124447,0.539664497593227,0.727740850279196,-6.98805261818199
"ILMN_3148662",0.220082646781414,12.3156968601738,0.643195608180546,0.539736597903683,0.727741181122785,-6.98813350187626
"ILMN_3151631",0.10428948983607,7.79413316026445,0.643053448245289,0.539823814904912,0.727741181122785,-6.98823131738975
"ILMN_3114413",0.12850012388283,11.8128420162955,0.64304665232341,0.539827984507765,0.727741181122785,-6.98823599295388
"ILMN_2717366",0.0878814301623345,7.03877843337671,0.643015401917253,0.539847158285793,0.727741181122785,-6.98825749252722
"ILMN_2754253",-0.12487127942491,10.3678642783268,-0.642892890579621,0.539922329473037,0.727741181122785,-6.98834176856675
"ILMN_2895908",-0.167358481440871,9.5457454341091,-0.642852961691057,0.539946830638844,0.727741181122785,-6.98836923271261
"ILMN_1259424",0.130105151242752,7.19944913557619,0.642805444577723,0.53997598897316,0.727741181122785,-6.98840191425646
"ILMN_2700533",0.130903021779776,7.17436901644464,0.642765227129659,0.540000668699961,0.727741181122785,-6.98842957351761
"ILMN_1220084",-0.103414045900801,7.5637844963014,-0.642235163311878,0.540326010319798,0.728123014139834,-6.98879397676879
"ILMN_2819424",0.0868544300294847,6.93293453545397,0.642033106746705,0.540450059618045,0.72823355490906,-6.98893281405955
"ILMN_2697238",-0.0863337069190377,6.92024919574935,-0.64194306421037,0.540505345327817,0.728251429672425,-6.98899467160726
