"","kidney_preneo_myc_1wk_batch1","kidney_preneo_myc_1wk_batch2_rep1","kidney_preneo_myc_1wk_batch2_rep2","kidney_preneo_myc_2wk_batch1","kidney_preneo_myc_2wk_batch2_rep1","kidney_preneo_myc_2wk_batch2_rep2","kidney_tumor_myc_4wk_batch1_rep1","kidney_tumor_myc_4wk_batch1_rep2","kidney_tumor_myc_4wk_batch2"
"ILMN_2707071",6.66972429210192,7.16531770904293,6.81274157226594,6.89795015696889,7.22028688907796,6.88801550616235,7.36845327372501,7.05035208719748,6.78058985067998
"ILMN_2772248",11.8684343969262,11.6151361774876,11.602788911073,12.0261247856102,12.7804159546617,10.6900357406952,9.64080331385499,12.1550671314589,11.7747505995138
"ILMN_1247066",11.3903368204418,11.6182655055951,11.4946738596046,11.8956951871204,10.7011602162255,11.161662029619,9.99891672951502,12.536031884559,11.9881632169535
"ILMN_2761008",10.9711862804925,10.8561986953111,10.8283633310605,11.4121807892541,10.3983875327283,10.7895991631423,8.09562557685396,11.3706932557398,11.1015017019919
"ILMN_2764466",6.52292949786018,6.83182617256984,6.74868711339882,7.020480497878,6.84028697927254,6.79747681690786,7.07565720503012,7.77686494604259,7.12785669372232
"ILMN_2921526",8.29121513438539,8.11893398779852,8.36675556371803,8.87654382717981,8.88152205443822,8.85432922512113,7.35322255787614,8.12692022399805,8.37040185608515
"ILMN_2674866",6.79830711761851,7.04810233241205,7.08330169698967,7.3999719599813,6.84794382058,7.15379983499203,5.96555417536998,7.24078925353067,7.08067839675791
"ILMN_1220165",11.4819742458443,11.4153342924601,11.2215834859996,11.8623130540359,11.8574089475288,10.8896843559093,9.90588264489607,11.5163270526873,11.4999690955648
"ILMN_3031009",6.43077803309063,6.52635958008243,6.6568362353496,6.78064760905154,6.60716691471024,6.5678313333033,6.59821763413585,6.62550010449226,6.66464364278919
"ILMN_3104349",10.4691708484649,10.3006936650106,10.2884204059655,10.7411928455023,11.8273670177788,10.0070609276666,9.66556878045279,10.9070282357437,10.4900991938464
"ILMN_1236588",6.64889535460412,6.68692662398028,6.4460331301343,6.63209185647936,6.67829422757214,6.47670146355833,6.4851452438018,6.59414984968316,6.5570312256091
"ILMN_1248563",7.34540900979085,7.57593562405969,7.50817026080408,7.55598619250663,7.39265947673217,7.58428811200172,8.59858296534345,7.80078029676445,8.01413224353799
"ILMN_1251713",13.5431724958384,13.7798663269438,13.638456510476,12.5871862526657,11.5560827812043,12.319511673121,11.5396026643473,11.8076895618418,12.0819609475562
"ILMN_2891583",11.993155792782,11.3459611191289,11.6245948429623,10.5132829444758,12.8415231043266,10.3493962266129,9.35466673360351,10.134057896541,9.88232905917566
"ILMN_1249727",8.17699985184437,8.02577296270499,8.23299219806032,9.9944790789981,8.65082857374228,9.72064996803923,9.24065042533459,9.6402066673268,9.92173148422602
"ILMN_1220686",8.31478159841601,7.80235718295939,8.2571197729182,7.36783073927936,7.88613112479198,8.14309431673698,6.51177713177613,6.61891659584124,6.42874644527249
"ILMN_2973824",11.2860346501582,11.2522579913565,11.8196427586626,10.0656957261417,10.8989669995786,10.4671769564324,7.69053938294544,7.86087331050256,7.33922558640804
"ILMN_2871660",10.8029442246567,10.2835871272065,10.7529646206928,10.451357816894,11.6114540392821,10.3940545347566,11.0713994627325,10.4120728674848,11.0614685374707
"ILMN_2603504",7.53743401209527,7.39031981406679,7.32069083395477,7.11053044660104,7.21188546241017,7.36900090253484,6.73645027103213,7.39479262885357,7.1607630475767
"ILMN_2606746",11.2866171469664,11.2234125961842,11.2211774856605,10.9781987349418,11.2592865962471,10.6665997567401,8.39772679864344,9.10074014174691,9.51124562176946
