"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"ILMN_2751494",3.09205019353539,10.5390936649521,15.7547314465682,5.93636808179418e-08,2.19628435670782e-05,9.06848848261686
"ILMN_2789651",-2.19833482258792,7.71858082066173,-15.7488387548744,5.95611128990061e-08,2.19628435670782e-05,9.06527974245363
"ILMN_2887630",-3.15297295781346,8.27542697473237,-15.4402841478098,7.09874484165503e-08,2.53002840398881e-05,8.89527665443925
"ILMN_2621507",2.59952079930728,9.65747546484779,15.4269878752557,7.15315860570376e-08,2.53002840398881e-05,8.88786221422795
"ILMN_2680628",1.98175726964118,10.8167784890133,15.2404952205905,7.96699970920427e-08,2.58478474149915e-05,8.78308161278201
"ILMN_2610277",-3.19245808373807,8.29288889477965,-15.2108283937447,8.10565808996679e-08,2.58478474149915e-05,8.76627691078774
"ILMN_1217555",-2.68133293747394,8.21081789274584,-15.1900678115782,8.20427568686894e-08,2.58478474149915e-05,8.75449466125075
"ILMN_2684289",-2.70403633850349,8.52699885159036,-15.1833062728545,8.23668023823147e-08,2.58478474149915e-05,8.75065328415508
"ILMN_2728682",-3.78321584893515,9.35830057054977,-15.1625644918615,8.3369705590834e-08,2.58478474149915e-05,8.73885713697639
"ILMN_2652500",2.79861942723617,14.2639351998495,15.1491094852848,8.40274928914378e-08,2.58478474149915e-05,8.73119515442549
"ILMN_2649291",2.75438481814945,8.88327160759585,15.1052717816034,8.62107311730105e-08,2.58478474149915e-05,8.70617733057134
"ILMN_2630993",-2.21307873055443,12.7066319814381,-15.0805963152766,8.746715958484e-08,2.58478474149915e-05,8.69205854712982
"ILMN_2622217",-2.22806921842039,8.0612022436237,-15.0672396381936,8.81556875061772e-08,2.58478474149915e-05,8.68440507816018
"ILMN_3163138",-2.41804444950947,7.86903561556629,-15.0435554006782,8.93913688940543e-08,2.58478474149915e-05,8.67081470281872
"ILMN_1256335",-1.65597641647633,8.15878915865803,-15.0314812889433,9.00286696614481e-08,2.58478474149915e-05,8.66387695617243
"ILMN_1239451",-1.7130361244109,13.1935449171617,-15.0136922171233,9.09767868163686e-08,2.58478474149915e-05,8.65364377576768
"ILMN_2678637",2.09167885030322,8.65495007773065,14.967784772781,9.34749262627573e-08,2.61292572106427e-05,8.62717124776428
"ILMN_2788223",6.76478587476321,13.0482507711261,14.815997426993,1.02289960775609e-07,2.76734665486012e-05,8.53897867529623
"ILMN_1219591",-2.73770228826863,9.30466790566906,-14.7975919220188,1.03419889572725e-07,2.76734665486012e-05,8.52821466030367
