"ID","Symbol","lung_normal_rep1","lung_normal_rep2"
11302,"Aatk",10.9612235772808,11.2802197966507
11303,"Abca1",7.35419427413031,7.21115824728025
11304,"Abca4",7.62479545586024,7.29940837878492
11305,"Abca2",7.89625670963458,7.85506311836762
11307,"Abcg1",9.03811307665409,9.27372276341766
11308,"Abi1",9.6242195499717,9.70437380185348
11354,"Scgb1b27",7.31319482498224,7.22484581392096
11363,"Acadl",8.00505500005507,8.05345286388276
11364,"Acadm",12.44608818832,12.6468061880766
11370,"Acadvl",10.679268408064,10.8429150134277
11409,"Acads",8.30961315592021,8.37023185212291
11416,"Slc33a1",7.20615967916018,7.04678297035635
11419,"Asic1",7.14590031195119,7.24917272409439
11421,"Ace",7.7263889071316,7.83286969046467
11425,"Apoc4",7.33432915932361,6.89988556246033
11428,"Aco1",8.2576235579192,8.20265953002903
11429,"Aco2",11.5548136557379,11.7518918246687
11430,"Acox1",7.16169876964566,7.33661813283849
11432,"Acp2",9.17192735435346,9.14001490996707
11433,"Acp5",6.96202839277775,7.19000982460048
11435,"Chrna1",6.97340420297402,7.05338021777636
11438,"Chrna4",6.97698928306945,6.87686100669824
11443,"Chrnb1",10.5282220352068,10.6388875877038
11444,"Chrnb2",7.30143903477569,7.24486922506551
11450,"Adipoq",9.90261064499785,8.66043050794309
11459,"Acta1",7.56619677798034,8.32250562084619
11461,"Actb",11.734690559861,12.4599532949725
11464,"Actc1",11.3441604362093,11.0859574112562
11468,"Actg2",10.4653814647551,10.9419691764553
11472,"Actn2",9.20447944461629,9.21134839933427
11474,"Actn3",7.17405173796787,7.278045748789
11475,"Acta2",11.1418571016696,11.3706161587027
11477,"Acvr1",9.45547492457526,9.47827667343871
11480,"Acvr2a",7.43772606821324,7.41452668917912
11481,"Acvr2b",10.9214039722799,11.1095735901234
11482,"Acvrl1",10.1959949850021,10.4514687129474
11486,"Ada",7.08214447865014,7.02946657094228
11487,"Adam10",7.18015780909854,7.02721488515984
11488,"Adam11",7.35738705292011,7.1458048061284
11489,"Adam12",7.20615967916018,7.28600899420608
11490,"Adam15",9.08777398365914,9.0323719095957
11491,"Adam17",10.1790226796419,10.4902241357596
11496,"Adam22",7.85728124272949,7.69518478375163
11498,"Adam4",7.47507474707234,7.29433355967183
11501,"Adam8",7.40582819326052,7.24678973479426
11502,"Adam9",11.2670902417025,11.3502244230829
11504,"Adamts1",7.78741287390586,7.97636721611428
11512,"Adcy6",9.5688111747436,9.56892989846471
11513,"Adcy7",7.58227129664041,7.74811893078432
11514,"Adcy8",8.80509894811724,9.45253726632089
11515,"Adcy9",8.70628015884916,8.94049713445821
11516,"Adcyap1",6.95826269732954,7.03727239024627
11517,"Adcyap1r1",7.07327130077881,6.89572673847666
11518,"Add1",8.5048888189168,8.69463153096804
11520,"Plin2",8.73576754726664,8.70308166053426
11522,"Adh1",9.91689096576674,10.1309386604445
11529,"Adh7",6.54631572281727,6.73796555367247
11532,"Adh5",8.00625750452879,7.87374457641655
11534,"Adk",11.7513910695726,12.1529054146982
11535,"Adm",7.16873478814553,7.1184220243132
11536,"Gpr182",10.7835238739093,10.0878787342939
11537,"Cfd",12.1789468429408,11.254593157315
11538,"Adnp",11.2046131712998,11.344850683943
11539,"Adora1",7.49925638005733,7.52599772727781
11541,"Adora2b",10.04963587236,9.572416016937
11542,"Adora3",7.20872208486265,7.08314687081674
11544,"Adprh",11.5540161924244,11.8132100113765
11545,"Parp1",9.05622815809149,9.22872005886373
11546,"Parp2",9.45151393558026,9.47566046472931
11548,"Adra1b",6.86255987454146,6.89466621175143
11549,"Adra1a",7.20958960985464,7.39875466049302
11551,"Adra2a",8.13614202970837,7.95306876438115
11552,"Adra2b",7.15101141483302,7.25627109559361
11553,"Adra2c",7.3352786866695,7.10292708956006
11554,"Adrb1",7.44309895030078,7.3519882336517
11555,"Adrb2",12.56628598319,12.2880279345771
11556,"Adrb3",7.33432915932361,7.41362792902417
11564,"Adsl",8.27850753656194,8.39794197197264
11565,"Adssl1",9.70494809403017,9.96981631063872
11566,"Adss",8.3972735315025,8.23670188008737
11568,"Aebp1",10.7895030790737,10.5784257653329
11569,"Aebp2",8.03097743402605,7.72494011846236
11571,"Crisp1",7.28360929649364,7.26807408655536
11576,"Afp",7.36864286722243,7.12915419913686
11596,"Ager",14.5189772354035,14.6596478269619
11600,"Angpt1",8.07803402612009,8.30163908559237
11601,"Angpt2",8.5174578920359,8.84645255306198
11603,"Agrn",14.0986474376952,14.5230538268422
11604,"Agrp",9.17703015712242,8.61240779313867
11605,"Gla",7.00548420238304,6.94207459222685
11606,"Agt",7.14395711642034,6.96891873889136
11607,"Agtr1a",8.23703065859755,8.42328664872824
11609,"Agtr2",7.11041805754724,7.01321797477589
11610,"Agtrap",10.987112983135,11.0705821976365
11611,"Agxt",7.17947372841457,7.0067818897285
11625,"Ahsg",7.71066702100432,7.3920111356096
11629,"Aif1",8.13054514702086,8.18669229538534
11630,"Crybg1",8.54001903299194,8.50567511654109
11632,"Aip",12.3222045614639,12.2113407937333
11634,"Aire",7.23774773356118,6.964196446646
11636,"Ak1",8.98848942693699,8.91763314337524
11637,"Ak2",8.87963135044436,9.0339165008033
11639,"Ak4",7.36864286722243,7.44102484572633
11640,"Akap1",7.94153396491035,7.98631690577903
11647,"Alpl",8.41521359876529,8.57357618697455
11651,"Akt1",7.06709818574839,6.83383884355829
11655,"Alas1",15.3745572755422,15.0513571248381
11656,"Alas2",12.3706107888399,12.2029445211852
11657,"Alb",7.00246343889254,6.96679381789529
11658,"Alcam",10.9160427182122,10.7614785141279
11666,"Abcd1",8.55493653381691,8.37100064683564
11668,"Aldh1a1",14.1790255963585,13.809510033001
11669,"Aldh2",15.5061101594623,15.221621103945
11670,"Aldh3a1",12.9172904873195,11.8223330674046
11671,"Aldh3a2",12.3456893775411,12.0985749659366
11674,"Aldoa",11.9942164096829,11.9088218187492
11676,"Aldoc",8.51691881436182,8.65333773497133
11677,"Akr1b3",12.2272079092482,12.5007547576607
11682,"Alk",7.18568074672675,6.98217362864161
11684,"Alox12",10.8722468172427,9.24430436583874
11685,"Alox12e",7.79461893413014,7.66008505500476
11686,"Alox12b",7.50255835214595,7.49558024924218
11689,"Alox5",7.39312227358953,7.40015897598027
11690,"Alox5ap",10.6833729782368,10.9451008629053
11692,"Gfer",11.1312219450496,10.9225425929393
11698,"Ambn",7.14395711642034,7.33365852826406
11699,"Ambp",7.83533988171231,7.22923941519677
11720,"Mat1a",10.3959022595541,9.64914388368259
11722,"Amy1",7.65852391381049,7.31814734182931
11727,"Ang",10.3899136131338,10.658719148869
11731,"Ang2",7.13586957664852,6.92540608314137
11732,"Ank",9.67041282911388,9.3000951175468
11733,"Ank1",7.40721464489272,7.34204688084709
11735,"Ank3",7.55459458030374,7.70043300158316
11736,"Ankfy1",10.1278250941401,10.1057203044517
11737,"Anp32a",10.8956018580263,11.0390335433624
11739,"Slc25a4",7.3110671022556,6.97749459428982
11740,"Slc25a5",13.7790652548883,13.3328084397027
11744,"Anxa11",9.1634675684809,9.00495523073335
11745,"Anxa3",14.5065420109391,14.7578001549205
11746,"Anxa4",10.4195586420591,10.6787651725641
11747,"Anxa5",13.4154372691525,13.7137362176165
11749,"Anxa6",11.9380564742287,12.0769783919934
11752,"Anxa8",8.29303619511883,8.29126899848926
11754,"Aoc3",9.50424795264874,9.08048445706757
11757,"Prdx3",9.62473834995484,9.74079267227768
11758,"Prdx6",8.5964518514809,8.37313822446126
11761,"Aox1",7.3189381692012,7.28978836605652
11764,"Ap1b1",11.8274543559346,11.8663468269616
11765,"Ap1g1",8.78950104786357,8.81874024968281
11766,"Ap1g2",7.39703281709685,7.22273453779599
11767,"Ap1m1",11.048256964467,10.1224155062088
11768,"Ap1m2",8.68658710992807,8.69853185841832
11769,"Ap1s1",8.2413549049468,8.61929729262312
11771,"Ap2a1",7.66553106822489,7.65221649719484
11772,"Ap2a2",10.4359566881956,10.7718556678287
11773,"Ap2m1",10.8805257857505,10.9412264644883
11774,"Ap3b1",8.4130155569369,8.65243810055037
11776,"Ap3d1",10.505817755312,10.4687131268409
11778,"Ap3s2",7.95576726018317,7.88719327839183
11781,"Ap4m1",7.78766608214551,7.97852017650407
11782,"Ap4s1",11.2890570658125,11.3074996790879
11783,"Apaf1",8.70155499159647,8.88608128922652
