"ID","Symbol","lung_tumor_kras_rep1","lung_tumor_kras_rep2","lung_tumor_kras_rep3","lung_tumor_kras_rep4","lung_tumor_kras_rep5"
80898,"Erap1",7.35768944996101,7.11562893518261,7.16390121381454,7.17430154446763,7.20878303908624
80901,"Cxcr6",7.64741345396342,7.38394724086722,7.67454539384587,7.85506311836762,7.53993424517179
80902,"Zfp202",8.25950789456702,8.14628227203043,7.96773060949343,7.91908677807109,8.20460170949832
80905,"Polh",7.79498438412064,7.86955528860908,7.74970185726588,7.76067837064057,7.74184614963737
80909,"Castor2",7.892563819211,7.68659410306088,7.71512097592199,7.63657586996824,7.89614018551128
80910,"Gpr84",7.16525247861362,7.56038060478051,7.7858611057596,7.53323238117783,7.52791678507337
80911,"Acox3",8.12643573912919,7.74161879224619,8.19690343789308,8.01910951161678,7.88031747053403
80912,"Pum1",8.28811627761781,8.13708720313235,8.40159953697659,8.39435550674735,8.48504939873047
80913,"Pum2",8.60435326297201,8.46650256038526,8.56221564782959,8.3002460688083,8.51880399128778
80914,"Uck2",8.86211437115015,8.92877932513334,9.00284027191921,8.67433817402423,8.97036891629204
80981,"Arl4d",8.12112875481994,7.77544567410286,7.77606285224946,7.76644608790704,7.81979988598874
80985,"Trim44",7.46184459123352,7.54799042828023,7.47419461970151,7.369951014018,7.46980560933853
80987,"Nckipsd",8.41640170839624,8.12928301694497,8.19115177112467,7.89197351902556,7.9195337557802
81000,"Rad54l2",7.01666902468718,7.28496865160402,6.92410731055906,7.07841770164733,7.07761687174007
81003,"Trim23",7.47552034793179,7.63420505818792,7.54827138828361,7.54981471451833,7.8155576890851
81004,"Tbl1xr1",7.91645798362993,7.73750086996643,7.70584834350895,7.71458897559916,7.73373564170607
81007,"Defb5",6.95670285038768,7.23592446926932,7.02441249340319,6.88916169151763,7.27280471718048
81013,"Vmn1r65",7.19179950106508,7.43806408509364,6.87305954766147,7.15298193421137,6.94529751100217
81016,"Vmn1r62",7.35529603067772,7.21571499352773,7.00671177430076,7.36656810721705,7.17077008300951
81018,"Rnf114",8.54812068214656,8.84378802362312,8.5787987657074,9.00933642035346,9.43456139703554
81489,"Dnajb1",13.1548161316727,12.821665626323,12.2160258464711,12.2521350410663,12.5942473229527
81500,"Sil1",9.27632072642257,9.12392738817262,9.46532406474511,9.12513898358864,9.3700947885613
81535,"Sgpp1",10.9760180871086,10.649357234496,10.6003485130603,10.7418988033176,10.5039313032437
81600,"Chia1",12.7984736740146,11.5876593068916,12.1020531168709,12.3048415691621,10.8340312577773
81601,"Kat5",7.98934689001339,8.20992357332148,8.2880738225873,8.36071729885924,8.42920827300494
81630,"Zbtb22",9.45099211471431,9.2300579741182,9.3091921069599,9.47912342560805,9.26108119580965
81701,"Egfl8",7.52412517235605,7.27786523736931,7.28719247664153,7.37358847616296,7.23660260501181
81702,"Ankrd17",7.75593373382868,7.77738467901075,7.79164109899625,7.83342868847131,7.75927953727537
81703,"Jdp2",8.66163337573309,8.26640590940952,8.59347282650797,8.39513243838582,8.22621648841025
81799,"C1qtnf3",7.07492096239454,7.12169562892119,7.19453841109372,7.200106693866,7.22818129687991
81840,"Sorcs2",9.43990228990616,9.71571537296828,9.11304213289612,9.10189362271985,9.85897173039465
81845,"Gpank1",7.83310174819087,7.63513587444893,7.62302554595545,7.73426118197459,7.53706141528074
81877,"Tnxb",8.36871103913192,8.78297912591239,9.09293078607043,8.50230884081918,8.36822564460341
81896,"Ift122",8.06845921098093,7.90229973660044,7.73019413910334,7.87574935142006,7.8800809088732
81898,"Sf3b1",7.30822524844126,6.796526375423,6.91169158187234,7.33418947022496,6.99385830948968
81907,"Tmem108",7.43217648272176,7.49680385628072,7.2465030982801,7.27783949443365,7.28493974248679
81909,"Zfpl1",8.39542702717755,8.08671676973269,8.19606416592105,7.97548975694575,8.37857935636927
81910,"Rrbp1",10.7036053697735,10.7798420465933,10.6584556599483,10.5759667737468,10.3711552678642
83379,"Klb",6.99251353514958,6.94251450533924,6.93913840511203,7.07045641594465,7.01625115501275
83383,"Tfap4",7.26769379486093,7.06696369380824,7.22773626325424,6.98170997465234,7.51481266286966
83395,"Sp6",7.24368555464723,7.40507868563461,7.29460764082192,7.19363443051858,7.08168332163608
83396,"Glis2",7.16859642935647,7.21989450371409,7.32770829654764,7.34011918738091,7.08222031508144
83397,"Akap12",7.97292595315743,8.03300995719406,8.7932984823513,9.44082375832931,7.84646980992321
83408,"Gimap3",7.52076598702894,7.44190670454224,7.31497969020231,7.6279897843157,7.44089511513006
83409,"Lamtor2",11.0894711712934,11.0854766086663,11.2590149660622,10.9419691764553,10.8141818841903
83429,"Ctns",10.2764443223301,9.93336793016744,10.2552794258281,10.3450656023163,9.99822018923274
83430,"Il23a",7.99318607900711,7.66904005678686,7.51446750281927,7.81245811425993,7.6381643649027
