Name,Gene
mSE_06721,Adck3
mSE_06722,Ptrf
mSE_06723,Cd200
mSE_06724,Myo18a
mSE_06725,Mbnl1
mSE_06726,Gcom1
mSE_06727,Srl
mSE_06728,Cst3
mSE_06729,Ptprb
mSE_06730,Pdcd4
mSE_06731,Usp2
mSE_06732,Tacc2
mSE_06733,Cttnbp2nl
mSE_06734,Svil
mSE_06735,Trim47
mSE_06736,Nkx2-5
mSE_06737,Mical2
mSE_06738,Dhrs3
mSE_06739,Pxn
mSE_06740,Bcam
mSE_06741,Aff1
mSE_06742,Plxnd1
mSE_06743,Col4a2
mSE_06744,Plekha6
mSE_06745,Mir29b-1
mSE_06746,Fam134b
mSE_06747,Ppargc1a
mSE_06748,Akap6
mSE_06749,Ppp2r4
mSE_06750,Gpr56
mSE_06751,Ppargc1b
mSE_06752,Tsc22d3
mSE_06753,Cerk
mSE_06754,Hdac7
mSE_06755,Snrk
mSE_06756,Clec2d
mSE_06757,Adrb1
mSE_06758,Ramp2
mSE_06759,Fbxo32
mSE_06760,Brd2
mSE_06761,Erg
mSE_06762,Pecam1
mSE_06763,Dpysl2
mSE_06764,Gimap6
mSE_06765,Ptprg
mSE_06766,Dbp
mSE_06767,Rassf3
mSE_06768,Ppap2a
mSE_06769,5430416O09Rik
mSE_06770,Clic4
mSE_06771,Pik3c2b
mSE_06772,Dysf
mSE_06773,C1qtnf9
mSE_06774,2900073G15Rik
mSE_06775,Ski
mSE_06776,Rara
mSE_06777,St5
mSE_06778,Sox18
mSE_06779,Xdh
mSE_06780,Hmg20a
mSE_06781,Coro6
mSE_06782,Gpr146
mSE_06783,8430408G22Rik
mSE_06784,Slc9a3r2
mSE_06785,Tmbim1
mSE_06786,Zbtb38
mSE_06787,Hand2
mSE_06788,Dlc1
mSE_06789,Palmd
mSE_06790,Prpf40b
mSE_06791,Lnpep
mSE_06792,Arhgap26
mSE_06793,Gm6724
mSE_06794,Lzts2
mSE_06795,Sparcl1
mSE_06796,Kif13a
mSE_06797,D19Wsu162e
mSE_06798,Synpo
mSE_06799,Ets1
mSE_06800,Bahcc1
mSE_06801,Bcl6
mSE_06802,Synpo2
mSE_06803,Amotl2
mSE_06804,Pcbp1
mSE_06805,Rps4y2
mSE_06806,6530418L21Rik
mSE_06807,C85492
mSE_06808,Lmna
mSE_06809,Hic1
mSE_06810,Mir1943
mSE_06811,Schip1
mSE_06812,Ahnak
mSE_06813,Clip1
mSE_06814,Actb
mSE_06815,Lpl
mSE_06816,Hspa12b
mSE_06817,Ier3
mSE_06818,Dll4
mSE_06819,Nfe2l2
mSE_06820,Sgms1
mSE_06821,Zfp366
mSE_06822,Rapgef1
mSE_06823,Mllt10
mSE_06824,Zfp366
mSE_06825,Qk
mSE_06826,Atp1a1
mSE_06827,Sema4c
mSE_06828,Cdc42ep1
mSE_06829,1700019O17Rik
mSE_06830,Ly6e
mSE_06831,Mafk
mSE_06832,Bcl9l
mSE_06833,Trib2
mSE_06834,Cyth3
mSE_06835,Cradd
mSE_06836,Btd
mSE_06837,Gm5069
mSE_06838,Ryr2
mSE_06839,Cbfa2t3
mSE_06840,B4galt1
mSE_06841,Ccdc68
mSE_06842,Klf9
mSE_06843,Sdpr
mSE_06844,Dcp1b
mSE_06845,Wwtr1
mSE_06846,Per2
mSE_06847,Slain2
mSE_06848,Ptpn1
mSE_06849,Tpm1
mSE_06850,Sorbs1
mSE_06851,Ets1
mSE_06852,Nfix
mSE_06853,Micall1
mSE_06854,Lsp1
mSE_06855,Plec
mSE_06856,Sp2
mSE_06857,Grasp
mSE_06858,Junb
mSE_06859,1110034G24Rik
mSE_06860,Cd81
mSE_06861,Bhlhe40
mSE_06862,Vgll4
mSE_06863,Smad7
mSE_06864,Tomm20
mSE_06865,Pde2a
mSE_06866,Vamp3
mSE_06867,Sh3bp5
mSE_06868,Mir1-1
mSE_06869,3110062M04Rik
mSE_06870,Trib1
mSE_06871,Itga5
mSE_06872,Bcar1
mSE_06873,1500017E21Rik
mSE_06874,Ly6e
mSE_06875,Sh3pxd2a
mSE_06876,Mfn2
mSE_06877,Atp1a2
mSE_06878,Pcdh1
mSE_06879,Tcap
mSE_06880,Ccdc19
mSE_06881,2310050B05Rik
mSE_06882,Mgll
mSE_06883,Abl1
mSE_06884,Fhod3
mSE_06885,Naglu
mSE_06886,Timp3
mSE_06887,Klf3
mSE_06888,Hivep2
mSE_06889,Asb2
mSE_06890,Adcy6
mSE_06891,Gm5105
mSE_06892,Mef2c
mSE_06893,Rhob
mSE_06894,Lhpp
mSE_06895,Fam198b
mSE_06896,Arhgef2
mSE_06897,Nrarp
mSE_06898,Tarbp1
mSE_06899,Plekho1
mSE_06900,Idh2
mSE_06901,Trim8
mSE_06902,Gapdh
mSE_06903,Myadm
mSE_06904,Airn
mSE_06905,Ctnnd1
mSE_06906,Rapgef3
mSE_06907,Pygb
mSE_06908,Gipc2
mSE_06909,Plekhm2
mSE_06910,Sspn
mSE_06911,Ankrd9
mSE_06912,Dusp7
mSE_06913,Gpihbp1
mSE_06914,Plcg1
mSE_06915,Pde4b
mSE_06916,Cubn
mSE_06917,Ier2
mSE_06918,Ccdc12
mSE_06919,Ski
mSE_06920,Zfp36l1
mSE_06921,Rasa3
mSE_06922,Itm2b
mSE_06923,Lama4
mSE_06924,Tnfaip8
mSE_06925,Lrrc8a
mSE_06926,Bhlhe41
mSE_06927,Mnt
mSE_06928,Rbm24
mSE_06929,Rab20
mSE_06930,S1pr1
mSE_06931,Frmd4a
mSE_06932,Csrp3
mSE_06933,Arl4d
mSE_06934,Cav1
mSE_06935,Jun
mSE_06936,Pln
mSE_06937,Prkch
mSE_06938,Coro6
mSE_06939,Rftn1
mSE_06940,Zfp36l1
mSE_06941,Nfkbia
mSE_06942,X99384
mSE_06943,Slc12a8
mSE_06944,Jund
mSE_06945,Tm2d1
mSE_06946,Sh2d3c
mSE_06947,Rhobtb1
mSE_06948,Pitpnc1
mSE_06949,Tmem38a
mSE_06950,Ntsr2
mSE_06951,Pcp4l1
mSE_06952,Cry2
mSE_06953,Cic
mSE_06954,Limd1
mSE_06955,Iqsec1
mSE_06956,Acss1
mSE_06957,Anp32a
mSE_06958,Tpst2
mSE_06959,Tsc22d4
mSE_06960,Cxxc5
mSE_06961,Dab2ip
mSE_06962,Kcnh2
mSE_06963,Atoh8
mSE_06964,Gpr3
mSE_06965,Slc35b1
mSE_06966,Tbc1d1
mSE_06967,Arhgap31
mSE_06968,Filip1
mSE_06969,Irf1
mSE_06970,Cd300lg
mSE_06971,Stard8
mSE_06972,Dgkz
mSE_06973,Cdc42ep2
mSE_06974,Nrp2
mSE_06975,1700019O17Rik
mSE_06976,Timp4
mSE_06977,Slc29a1
mSE_06978,Tspan13
mSE_06979,Irf2bp2
mSE_06980,Pmp2
mSE_06981,Gata6
mSE_06982,1700086O06Rik
mSE_06983,Tmcc2
mSE_06984,Arid5b
mSE_06985,Itga9
mSE_06986,Ablim3
mSE_06987,Fosl2
mSE_06988,Spred2
mSE_06989,Lrrfip1
mSE_06990,Capn2
mSE_06991,Corin
mSE_06992,Akap2
mSE_06993,Smg6
mSE_06994,Vsig2
mSE_06995,Hes1
mSE_06996,1190002H23Rik
mSE_06997,Ppp2r5a
mSE_06998,2310014H01Rik
mSE_06999,Adam19
mSE_07000,Ebf1
mSE_07001,Podxl
mSE_07002,Klf6
mSE_07003,Fam65a
mSE_07004,Pigv
mSE_07005,Gm13476
mSE_07006,Pacsin2
mSE_07007,Myl6b
mSE_07008,Cdh29
mSE_07009,Rarg
mSE_07010,Sorbs3
mSE_07011,Cd36
mSE_07012,Rgs3
mSE_07013,Erf
mSE_07014,Cxcl11
mSE_07015,Arhgap26
mSE_07016,Rab3a
mSE_07017,Serpinh1
mSE_07018,Prss52
mSE_07019,Ctdsp1
mSE_07020,Phyhd1
mSE_07021,Zbtb20
mSE_07022,Mfng
mSE_07023,Xirp1
mSE_07024,Qk
mSE_07025,Cnst
mSE_07026,Actg1
mSE_07027,Dsp
mSE_07028,Cflar
mSE_07029,Smg6
mSE_07030,Cd83
mSE_07031,BC017612
mSE_07032,Fam38a
mSE_07033,Lnx2
mSE_07034,Dusp6
mSE_07035,Add3
mSE_07036,Ccrn4l
mSE_07037,Gja1
mSE_07038,Mxi1
mSE_07039,Ppp1r12b
mSE_07040,S1pr1
mSE_07041,Asap2
mSE_07042,Arhgef12
mSE_07043,Gm694
mSE_07044,Ank
mSE_07045,Snrnp35
mSE_07046,A430107O13Rik
mSE_07047,Cpn2
mSE_07048,LOC100303644
mSE_07049,2310035K24Rik
mSE_07050,Dnajb5
mSE_07051,Myl2
mSE_07052,Arhgap23
mSE_07053,Gramd4
mSE_07054,Kif26a
mSE_07055,Map1lc3a
mSE_07056,Picalm
mSE_07057,Wdsub1
mSE_07058,Cish
mSE_07059,Dst
mSE_07060,Pdgfb
mSE_07061,Zfp787
mSE_07062,Wnt7b
mSE_07063,Pabpc6
mSE_07064,Efna1
mSE_07065,Hdac5
mSE_07066,Gatsl3
mSE_07067,2810004N23Rik
mSE_07068,Aldh2
mSE_07069,Palm
mSE_07070,Mir1902
mSE_07071,2900026A02Rik
mSE_07072,D830031N03Rik
mSE_07073,Meis1
mSE_07074,Kcnq1
mSE_07075,Phldb1
mSE_07076,Hipk1
mSE_07077,Sept9
mSE_07078,Dleu2
mSE_07079,4931406P16Rik
mSE_07080,Il10rb
mSE_07081,Plxnd1
mSE_07082,Ptk2
mSE_07083,4930511I11Rik
mSE_07084,Arhgap21
mSE_07085,Akap13
mSE_07086,Sh3bgr
mSE_07087,Fabp3
mSE_07088,Slco3a1
mSE_07089,Hif1a
mSE_07090,Fhl2
mSE_07091,Tnnt2
mSE_07092,E230029C05Rik
mSE_07093,Adssl1
mSE_07094,Wee1
mSE_07095,Pim1
mSE_07096,Cds2
mSE_07097,Zadh2
mSE_07098,Rbm9
mSE_07099,Fabp4
mSE_07100,Nr2f2
mSE_07101,Cdkn1b
mSE_07102,Ptov1
mSE_07103,Palm2
mSE_07104,Smarcd3
mSE_07105,Pln
mSE_07106,Sipa1l2
mSE_07107,Stk40
mSE_07108,Tuba1c
mSE_07109,Ier5
mSE_07110,Klf15
mSE_07111,Sh2b3
mSE_07112,Mamstr
mSE_07113,Rab11fip5
mSE_07114,Bag5
mSE_07115,Snrk
mSE_07116,Dock6
mSE_07117,Tef
mSE_07118,Ephb4
mSE_07119,Myocd
mSE_07120,Lbh
mSE_07121,Sorbs1
mSE_07122,Pik3ip1
mSE_07123,Ltbp4
mSE_07124,Zfp36l1
mSE_07125,Sox13
mSE_07126,B330016D10Rik
mSE_07127,Ifngr1
mSE_07128,Kcnj11
mSE_07129,Rai1
mSE_07130,C1qtnf6
mSE_07131,Ypel2
mSE_07132,Insr
mSE_07133,Kdr
mSE_07134,Irf1
mSE_07135,Myh9
mSE_07136,Mir143
mSE_07137,Zfp36
mSE_07138,Actn4
mSE_07139,Neat1
mSE_07140,Mir21
mSE_07141,Elf3
mSE_07142,Tomm20
mSE_07143,Actb
mSE_07144,Coro2a
mSE_07145,Vdr
mSE_07146,Krt8
mSE_07147,Mcl1
mSE_07148,C130039O16Rik
mSE_07149,Pitpna
mSE_07150,Zfp710
mSE_07151,Klf13
mSE_07152,Rhof
mSE_07153,Zc3h4
mSE_07154,Nfkbia
mSE_07155,Epcam
mSE_07156,Zmiz1
mSE_07157,Muc13
mSE_07158,Irf2bp2
mSE_07159,Zmynd8
mSE_07160,Casz1
mSE_07161,Mirlet7c-2
mSE_07162,Slc37a1
mSE_07163,Sema4b
mSE_07164,Adap1
mSE_07165,Txnip
mSE_07166,Junb
mSE_07167,Midn
mSE_07168,Per2
mSE_07169,Clec2d
mSE_07170,Krt19
mSE_07171,Prr15l
mSE_07172,B4galnt1
mSE_07173,Degs2
mSE_07174,Abr
mSE_07175,Lsm4
mSE_07176,Sdc4
mSE_07177,Klf9
mSE_07178,Atp1a1
mSE_07179,Mir1936
mSE_07180,Tcf7l2
mSE_07181,Tnip1
mSE_07182,6430527G18Rik
mSE_07183,Tnrc18
mSE_07184,C77080
mSE_07185,Lasp1
mSE_07186,Fam53b
mSE_07187,Prss22
mSE_07188,Tmem184a
mSE_07189,Epb4.1l4b
mSE_07190,Shroom3
mSE_07191,Zfp36l1
mSE_07192,Plec
mSE_07193,Ccdc85c
mSE_07194,Actg1
mSE_07195,Zbtb7b
mSE_07196,Kdm6b
mSE_07197,Bcl3
mSE_07198,Cldn3
mSE_07199,Zfp36l2
mSE_07200,Zc3h12a
mSE_07201,Gm16287
mSE_07202,Nr1d1
mSE_07203,Atp8b1
mSE_07204,Irf2
mSE_07205,Atp1b1
mSE_07206,Gna11
mSE_07207,42252
mSE_07208,Crip1
mSE_07209,Gltscr1
mSE_07210,Irak2
mSE_07211,Wasf2
mSE_07212,Shb
mSE_07213,Mll5
mSE_07214,Gata5
mSE_07215,Tgif1
mSE_07216,Irf8
mSE_07217,Btg2
mSE_07218,Myo18a
mSE_07219,Brd2
mSE_07220,Ptplb
mSE_07221,Plekha6
mSE_07222,Eps8l3
mSE_07223,Rps6ka1
mSE_07224,Gna13
mSE_07225,Ak2
mSE_07226,Mnt
mSE_07227,Lrp1
mSE_07228,Dusp6
mSE_07229,Chd2
mSE_07230,Rara
mSE_07231,Rbm47
mSE_07232,Klf3
mSE_07233,Fosl2
mSE_07234,Vdac2
mSE_07235,Cd82
mSE_07236,Ralgds
mSE_07237,Dab2ip
mSE_07238,Slc9a3r1
mSE_07239,42256
mSE_07240,Coq2
mSE_07241,Bcar1
mSE_07242,Fis1
mSE_07243,Fam109a
mSE_07244,Fam100b
mSE_07245,Per1
mSE_07246,Id3
mSE_07247,Fam102a
mSE_07248,Ubc
mSE_07249,Tob2
mSE_07250,Ets2
mSE_07251,Apoa1
mSE_07252,Mgat4a
mSE_07253,Nfe2l2
mSE_07254,Tmbim1
mSE_07255,Cuedc1
mSE_07256,Ptma
mSE_07257,Arhgap27
mSE_07258,Cldn7
mSE_07259,Itga6
mSE_07260,Smad7
mSE_07261,H3f3a
mSE_07262,Brpf3
mSE_07263,Ttpal
mSE_07264,Ier2
mSE_07265,Slc45a1
mSE_07266,Ezr
mSE_07267,Cant1
mSE_07268,Mef2d
mSE_07269,Tk1
mSE_07270,Ppard
mSE_07271,Slc13a2
mSE_07272,Azin1
mSE_07273,Ywhaz
mSE_07274,Ugcg
mSE_07275,Pim3
mSE_07276,Spint1
mSE_07277,Neurl3
mSE_07278,Ulk4
mSE_07279,Cerk
mSE_07280,Tob1
mSE_07281,Mir23b
mSE_07282,Cdx1
mSE_07283,Atf4
mSE_07284,Src
mSE_07285,Ndst1
mSE_07286,Zbtb7a
mSE_07287,Txn1
mSE_07288,Gm12298
mSE_07289,Zfp36l2
mSE_07290,Stard3
mSE_07291,Hs6st1
mSE_07292,Gm7102
mSE_07293,Efhd2
mSE_07294,Lgals2
mSE_07295,Anxa2
mSE_07296,Anxa4
mSE_07297,Me2
mSE_07298,Leng9
mSE_07299,Pxn
mSE_07300,Thra
mSE_07301,Lipc
mSE_07302,Myo7a
mSE_07303,Id1
mSE_07304,Ifngr2
mSE_07305,Efna1
mSE_07306,Prr15
mSE_07307,Cpt1a
mSE_07308,Kif21b
mSE_07309,Chit1
mSE_07310,Ywhaz
mSE_07311,Cxcl17
mSE_07312,Pip5k1c
mSE_07313,Nek6
mSE_07314,Herpud1
mSE_07315,D5Ertd579e
mSE_07316,Dhrs3
mSE_07317,Tet3
mSE_07318,Tpd52
mSE_07319,Opa3
mSE_07320,Selplg
mSE_07321,Osbpl3
mSE_07322,Sorbs1
mSE_07323,Mir1190
mSE_07324,Mir29b-1
mSE_07325,Lad1
mSE_07326,Plcb3
mSE_07327,Jhdm1d
mSE_07328,Morn1
mSE_07329,Dbp
mSE_07330,Ovol1
mSE_07331,Hnf1a
mSE_07332,Trim8
mSE_07333,Cdx2
mSE_07334,Snord17
mSE_07335,Slc7a7
mSE_07336,Fam120a
mSE_07337,Erbb3
mSE_07338,Rxra
mSE_07339,Mertk
mSE_07340,Ldha
mSE_07341,Ppp1r15b
mSE_07342,Mosc2
mSE_07343,Relb
mSE_07344,Tmc6
mSE_07345,Nln
mSE_07346,Xpnpep1
mSE_07347,Dstn
mSE_07348,Ihh
mSE_07349,Dennd2d
mSE_07350,Ankrd11
mSE_07351,Asprv1
mSE_07352,Ptbp1
mSE_07353,Bcar3
mSE_07354,Kcnk5
mSE_07355,Gse1
mSE_07356,BC046404
mSE_07357,Calm1
mSE_07358,Tbl1xr1
mSE_07359,Pigr
mSE_07360,Irf2bp2
mSE_07361,Xbp1
mSE_07362,Slc6a6
mSE_07363,Eps8
mSE_07364,Ppp2r5c
mSE_07365,Csk
mSE_07366,Ano6
mSE_07367,Tmem98
mSE_07368,Tagln2
mSE_07369,4933407C03Rik
mSE_07370,Trib1
mSE_07371,Phospho1
mSE_07372,Pfn1
mSE_07373,Mpeg1
mSE_07374,Tmco4
mSE_07375,Cdh17
mSE_07376,Gramd4
mSE_07377,Trak1
mSE_07378,Jak2
mSE_07379,Spnb2
mSE_07380,Mir23a
mSE_07381,Ttc7
mSE_07382,Pitpnm1
mSE_07383,Phf15
mSE_07384,Lmna
mSE_07385,Jakmip1
mSE_07386,Bcl9l
mSE_07387,42251
mSE_07388,Cyp4f14
mSE_07389,Pak4
mSE_07390,Galnt10
mSE_07391,Vasp
mSE_07392,Ticam1
mSE_07393,Ahnak
mSE_07394,Cyb561
mSE_07395,Pik3c2b
mSE_07396,Tmem211
mSE_07397,Trim40
mSE_07398,Cytsa
mSE_07399,Mknk2
mSE_07400,Nedd9
mSE_07401,9130017N09Rik
mSE_07402,Usp12
mSE_07403,1110038D17Rik
mSE_07404,Fhl2
mSE_07405,Cnnm4
mSE_07406,Vipr1
mSE_07407,Gata4
mSE_07408,Creb3l3
mSE_07409,Fam18a
mSE_07410,Tspan15
mSE_07411,Hyal2
mSE_07412,Trmt61a
mSE_07413,Cdc42
mSE_07414,Abhd11
mSE_07415,Plxnb2
mSE_07416,1700019O17Rik
mSE_07417,Gnb1
mSE_07418,Plekha2
mSE_07419,Litaf
mSE_07420,Slc5a1
mSE_07421,Sbno2
mSE_07422,Bcl2l1
mSE_07423,Slc16a5
mSE_07424,Adcy6
mSE_07425,Susd1
mSE_07426,2200002D01Rik
mSE_07427,Rps13
mSE_07428,Pptc7
mSE_07429,S100a10
mSE_07430,Tshz1
mSE_07431,Mir200b
mSE_07432,Mogat2
mSE_07433,Tpm1
mSE_07434,Nuak2
mSE_07435,Lima1
mSE_07436,Prkag2
mSE_07437,Cdhr2
mSE_07438,Ccdc12
mSE_07439,Galnt4
mSE_07440,Acvrl1
mSE_07441,Tns1
mSE_07442,Xdh
mSE_07443,Calm1
mSE_07444,Mir194-2
mSE_07445,0610010O12Rik
mSE_07446,Pigv
mSE_07447,Azin1
mSE_07448,2310044G17Rik
mSE_07449,Smad1
mSE_07450,Klf5
mSE_07451,Zfp219
mSE_07452,Scamp2
mSE_07453,Bhlhe40
mSE_07454,Nfic
mSE_07455,Mark2
mSE_07456,Cfl1
mSE_07457,Vil1
mSE_07458,Cgn
mSE_07459,Gpt
mSE_07460,Ly86
mSE_07461,Hes1
mSE_07462,Gm71
mSE_07463,0610008F07Rik
mSE_07464,Cdkn1b
mSE_07465,Dad1
mSE_07466,Pls1
mSE_07467,Parp16
mSE_07468,Il22ra1
mSE_07469,Slc25a37
mSE_07470,Myo7b
mSE_07471,B330016D10Rik
mSE_07472,Pde9a
mSE_07473,Rassf3
mSE_07474,Irf2bp2
mSE_07475,Max
mSE_07476,C330006K01Rik
mSE_07477,Hsd17b2
mSE_07478,Ick
mSE_07479,1700001O22Rik
mSE_07480,Ksr1
mSE_07481,B4galt1
mSE_07482,Trim2
mSE_07483,Ppfibp2
mSE_07484,Npepps
mSE_07485,Agpat2
mSE_07486,Pim1
mSE_07487,Zc3h12d
mSE_07488,Kctd10
mSE_07489,1810011O10Rik
mSE_07490,Synpo
mSE_07491,BC029722
mSE_07492,Acvr1b
mSE_07493,Lrig1
mSE_07494,Tbc1d14
mSE_07495,Pacsin2
mSE_07496,A130010J15Rik
mSE_07497,Slc25a10
mSE_07498,Hip1r
mSE_07499,Rab4a
mSE_07500,Foxf1a
mSE_07501,Slc39a4
mSE_07502,Il10rb
mSE_07503,Itfg3
mSE_07504,Trpm4
mSE_07505,Dnajb12
mSE_07506,Clip2
mSE_07507,Rtkn
mSE_07508,Osgin1
mSE_07509,Usp2
mSE_07510,Mgat3
mSE_07511,1700060C20Rik
mSE_07512,Mgst3
mSE_07513,Pmaip1
mSE_07514,Rnf43
mSE_07515,Smpd3
mSE_07516,Slc16a1
mSE_07517,Ap3s2
mSE_07518,Cdc42ep4
mSE_07519,Cdh1
mSE_07520,Slc12a7
mSE_07521,Dagla
mSE_07522,Mall
mSE_07523,Kcnk16
mSE_07524,Slc25a5
mSE_07525,Dgat1
mSE_07526,1700001C19Rik
mSE_07527,Jup
mSE_07528,Lgals4
mSE_07529,Krt42
mSE_07530,Dnmbp
mSE_07531,Mxi1
mSE_07532,4930581F22Rik
mSE_07533,Pim1
mSE_07534,Tax1bp1
mSE_07535,Ell
mSE_07536,1200009I06Rik
mSE_07537,Tnfrsf14
mSE_07538,Tprn
mSE_07539,Foxo3
mSE_07540,Ddit4
mSE_07541,Aldh1b1
mSE_07542,Myl12b
mSE_07543,H2-Eb1
mSE_07544,Il4ra
mSE_07545,Mapk3
mSE_07546,Emg1
mSE_07547,Bahcc1
mSE_07548,Dedd2
mSE_07549,Plekhg3
mSE_07550,Arhgap5
mSE_07551,Mir194-1
mSE_07552,Arrb1
mSE_07553,Tnfsf13
mSE_07554,Akna
mSE_07555,Lrrfip1
mSE_07556,Lzts2
mSE_07557,Chrac1
mSE_07558,Cap1
mSE_07559,Slc25a25
mSE_07560,Ptma
mSE_07561,Tmprss4
mSE_07562,Pwwp2b
mSE_07563,Mgat1
mSE_07564,3930402G23Rik
mSE_07565,Atp2a2
mSE_07566,Epha2
mSE_07567,Arid2
mSE_07568,Elac1
mSE_07569,Mir203
mSE_07570,Ppp6r3
mSE_07571,Mst1r
mSE_07572,Aim1l
mSE_07573,Trak1
mSE_07574,6030440G07Rik
mSE_07575,Cdc42se1
mSE_07576,Haao
mSE_07577,Gucy2g
mSE_07578,Tmem54
mSE_07579,Lpin2
mSE_07580,Mbnl2
mSE_07581,Enpp7
mSE_07582,Fos
mSE_07583,Baiap2l2
mSE_07584,Nlrp6
mSE_07585,Bhlhe40
mSE_07586,Tpm3
mSE_07587,5031434O11Rik
mSE_07588,Eps8l2
mSE_07589,Tnfrsf1a
mSE_07590,Wsb2
mSE_07591,Galnt6
mSE_07592,Mbd6
mSE_07593,8430427H17Rik
mSE_07594,Pcbp1
mSE_07595,Lmo7
mSE_07596,Pcdh1
mSE_07597,Clrn3
mSE_07598,Gm5069
mSE_07599,Myd88
mSE_07600,Sectm1b
mSE_07601,St14
mSE_07602,Sipa1l3
mSE_07603,Baz2a
mSE_07604,Phgr1
mSE_07605,Smad3
mSE_07606,Itm2b
mSE_07607,6430527G18Rik
mSE_07608,Klf3
mSE_07609,Dusp1
mSE_07610,Bcmo1
mSE_07611,Ivns1abp
mSE_07612,Birc3
mSE_07613,Sulf2
mSE_07614,4933411K20Rik
mSE_07615,Adipor2
mSE_07616,A830007P12Rik
mSE_07617,Uvrag
mSE_07618,Ttc39b
mSE_07619,Ctnnd1
mSE_07620,Ifngr1
mSE_07621,Actn1
mSE_07622,Bcas1
mSE_07623,Prr5
mSE_07624,2200002D01Rik
mSE_07625,Mep1b
mSE_07626,Ugt1a1
mSE_07627,Traf3ip2
mSE_07628,Tbc1d1
mSE_07629,Adrbk1
mSE_07630,B4galt6
mSE_07631,Micall2
mSE_07632,Grk6
mSE_07633,E2f2
mSE_07634,B4galt5
mSE_07635,Oit1
mSE_07636,Ptprj
mSE_07637,Jun
mSE_07638,Irgm1
mSE_07639,5730559C18Rik
mSE_07640,Gng12
mSE_07641,Maf
mSE_07642,Fam108c
mSE_07643,Oaf
mSE_07644,Nab2
mSE_07645,Tgfbi
mSE_07646,4930511I11Rik
mSE_07647,Nr3c1
mSE_07648,Ldb3
mSE_07649,Hivep2
mSE_07650,Bcar3
mSE_07651,Ksr1
mSE_07652,Metrnl
mSE_07653,Dpp4
mSE_07654,Tbx3
mSE_07655,Hdhd3
mSE_07656,Leap2
mSE_07657,Cisd1
mSE_07658,Izumo2
mSE_07659,Gcom1
mSE_07660,Gm10565
mSE_07661,9130230L23Rik
mSE_07662,Dgka
mSE_07663,Zfp503
mSE_07664,Irf2bp2
mSE_07665,Ndufa6
mSE_07666,Mir1936
mSE_07667,Cda
mSE_07668,Klf5
mSE_07669,Noxo1
mSE_07670,Zfp217
mSE_07671,Gtf2ird1
mSE_07672,Luzp1
mSE_07673,Mir142
mSE_07674,BB014433
mSE_07675,Wbp2
mSE_07676,Chd3
mSE_07677,Myl6b
mSE_07678,Hspg2
mSE_07679,Mgat5
mSE_07680,Eef2k
mSE_07681,Abhd2
mSE_07682,Entpd8
mSE_07683,Shroom3
mSE_07684,B4galnt2
mSE_07685,Bfsp1
mSE_07686,4833442J19Rik
mSE_07687,Fbxo15
mSE_07688,Gt(ROSA)26Sor
mSE_07689,Mgst2
mSE_07690,Stk10
mSE_07691,Fchsd2
mSE_07692,Hnrnpul2
mSE_07693,Prodh
mSE_07694,Hs1bp3
mSE_07695,Mesdc1
mSE_07696,Cdkn2b
mSE_07697,Elk4
mSE_07698,Akap7
mSE_07699,Flnb
mSE_07700,Fam100a
mSE_07701,Entpd7
mSE_07702,3110009E18Rik
mSE_07703,Zfpm1
mSE_07704,D130043K22Rik
mSE_07705,Sp3
mSE_07706,Lrrc8d
mSE_07707,Ly6e
mSE_07708,Klf6
mSE_07709,Taf8
mSE_07710,Pycard
mSE_07711,Haao
mSE_07712,Hic1
mSE_07713,Gadd45a
mSE_07714,Arid1a
mSE_07715,Phf17
mSE_07716,Atp2a3
mSE_07717,Sfxn1
mSE_07718,St8sia3
mSE_07719,Coro1c
mSE_07720,Orai2
mSE_07721,Gstp2
mSE_07722,Krt20
mSE_07723,Pgs1
mSE_07724,Cdc25a
mSE_07725,Cdk3-ps
mSE_07726,Sorcs2
mSE_07727,Pdlim2
mSE_07728,Bdkrb2
mSE_07729,Hnrnpl
mSE_07730,Ier5
mSE_07731,Arhgap21
mSE_07732,Pip5k1b
mSE_07733,Adap2
mSE_07734,Hkdc1
mSE_07735,Socs3
mSE_07736,Med13l
mSE_07737,Ucp2
mSE_07738,Reep6
mSE_07739,Myo1e
mSE_07740,9130404H23Rik
mSE_07741,Elovl6
mSE_07742,Tjp1
mSE_07743,Pfkfb4
mSE_07744,Mir194-1
mSE_07745,Anpep
mSE_07746,Aqp1
mSE_07747,Tmprss2
mSE_07748,Vav2
mSE_07749,Fbxl3
mSE_07750,Cx3cl1
mSE_07751,Wbp4
mSE_07752,Arrdc3
mSE_07753,Mllt10
mSE_07754,2210020M01Rik
mSE_07755,Trim8
mSE_07756,Tmem176b
mSE_07757,Spred2
mSE_07758,Prkcd
mSE_07759,Ube4b
mSE_07760,Sema7a
mSE_07761,Arf6
mSE_07762,Zfp3
mSE_07763,Inpp5a
mSE_07764,Rab11fip1
mSE_07765,Notch1
mSE_07766,Shisa5
mSE_07767,Slc30a2
mSE_07768,Slc39a14
mSE_07769,Mgat5
mSE_07770,Bri3
mSE_07771,Sectm1a
mSE_07772,Itpkc
mSE_07773,Olfr1423
mSE_07774,Insc
mSE_07775,Sema4c
mSE_07776,Mir200c
mSE_07777,Tns3
mSE_07778,Cmbl
mSE_07779,Ogdh
mSE_07780,Tmem220
mSE_07781,Gpx1
mSE_07782,Tmem37
